nquest,Y,CN,CD1,CD2,CD,C,S
611774,34419.076292,24200,0,0,0,24200,10219.076292
612011,39635.991119,26150,0,0,0,26150,13485.991119
612269,20158.779055,24600,0,400,400,25000,-4841.220945
612423,29917.515505,21600,0,600,600,22200,7717.515505
613605,23640,27370,0,0,0,27370,-3730
613825,21300,16800,0,0,0,16800,4500
614068,9100,5190,0,0,0,5190,3910
614094,23310.556591,15000,0,0,0,15000,8310.5565907
614660,15773.1247,11700,0,0,0,11700,4073.1247002
614683,56523.649911,38200,0,0,0,38200,18323.649911
614783,26175.656971,19500,0,0,0,19500,6675.6569707
615399,45410.975874,22800,0,0,0,22800,22610.975874
615751,32711.54893,27000,0,0,0,27000,5711.5489296
616016,22112.910898,18000,0,0,0,18000,4112.9108984
616313,97663.11102,63000,17000,0,17000,80000,17663.11102
617023,43079.323863,24000,0,2000,2000,26000,17079.323863
617231,14774.322252,12000,0,0,0,12000,2774.3222522
617398,139528.97388,113400,0,0,0,113400,26128.973882
617902,102759.23584,104000,0,0,0,104000,-1240.764158
618755,28131.357284,20800,6000,0,6000,26800,1331.3572843
619457,30438.994726,26960,0,0,0,26960,3478.9947259
620481,78634.532902,29900,0,1000,1000,30900,47734.532902
620503,50712.53383,41500,0,0,0,41500,9212.5338298
620805,61023.30563,62700,0,0,0,62700,-1676.69437
620829,30627.141679,28400,0,350,350,28750,1877.1416795
620858,66017.259736,38700,0,0,0,38700,27317.259736
621762,15008.326408,11650,0,0,0,11650,3358.3264076
621766,21086.652815,16800,0,0,0,16800,4286.6528152
621773,47727.966757,20700,0,0,0,20700,27027.966757
622034,40029.322252,34700,0,0,0,34700,5329.3222522
622228,68718.310574,58100,0,0,0,58100,10618.310574
622306,17701.446064,14240,0,0,0,14240,3461.4460644
622707,10411.690357,9240,0,0,0,9240,1171.6903574
622717,15878.708323,14800,0,0,0,14800,1078.7083234
622915,10530,8360,0,0,0,8360,2170
623281,20543.678727,6984,0,0,0,6984,13559.678727
623300,19508.927166,12600,0,0,0,12600,6908.9271655
623305,21472.732583,16800,0,0,0,16800,4672.7325834
623606,27626.294011,24600,500,0,500,25100,2526.2940107
623614,11131.942545,13400,0,0,0,13400,-2268.057455
623619,7540,6000,0,0,0,6000,1540
624781,32800,30800,0,0,0,30800,2000
625193,42740.318097,23200,0,0,0,23200,19540.318097
625513,29376.492261,23400,0,0,0,23400,5976.4922612
625536,18440.318097,17700,0,3000,3000,20700,-2259.681903
625641,58619.658318,31600,0,0,0,31600,27019.658318
625694,14980.624013,18300,0,1500,1500,19800,-4819.375987
625983,56151.64866,33704,0,20000,20000,53704,2447.6486598
626189,7980.9958446,12410,0,0,0,12410,-4429.004155
626240,20412.461957,11700,0,0,0,11700,8712.4619572
626259,34618.326408,27600,0,0,0,27600,7018.3264076
626310,39269.097427,19200,0,350,350,19550,19719.097427
626312,15620.03028,11400,0,0,0,11400,4220.0302802
626361,23487.698054,13800,0,0,0,13800,9687.698054
626641,10790,8400,0,0,0,8400,2390
626680,10561.04,9600,15000,0,15000,24600,-14038.96
626851,80286.69386,51900,0,2500,2500,54400,25886.69386
626868,13600.890029,16200,0,300,300,16500,-2899.109971
627067,27376.318097,29000,0,0,0,29000,-1623.681903
627314,55460.57821,20800,0,6000,6000,26800,28660.57821
627479,18800,31800,0,0,0,31800,-13000
628418,44209.958446,21600,0,1000,1000,22600,21609.958446
629458,14600,15400,0,0,0,15400,-800
629478,54340.318097,39800,0,0,0,39800,14540.318097
629488,30600,28800,0,0,0,28800,1800
629828,20647.280698,16200,0,0,0,16200,4447.2806979
629984,16140,19240,0,0,0,19240,-3100
630345,21300.463284,19200,0,0,0,19200,2100.463284
630650,25236.652815,19200,0,600,600,19800,5436.6528152
630858,28364.278764,20300,0,0,0,20300,8064.2787643
631016,58720.692799,36400,0,0,0,36400,22320.692799
631306,16007.330563,15900,-3000,0,-3000,12900,3107.330563
631431,52499.918588,60200,0,0,0,60200,-7700.081412
631712,69119.282811,56900,12500,2000,14500,71400,-2280.717189
631954,17969.607567,16800,0,450,450,17250,719.60756667
632099,20901.991689,19200,0,0,0,19200,1701.9916891
632118,41313.326408,34920,0,1000,1000,35920,5393.3264076
633412,47823.685912,38950,0,600,600,39550,8273.6859117
633458,54375.923353,37200,0,1500,1500,38700,15675.923353
633654,39117.289009,24000,5000,100,5100,29100,10017.289009
633941,17800,17100,0,0,0,17100,700
634144,28602.040014,23980,8000,0,8000,31980,-3377.959986
634442,57177.028999,124800,0,0,0,124800,-67622.971
634732,56804.979223,32400,6000,2000,8000,40400,16404.979223
635007,23538.085727,16800,900,100,1000,17800,5738.085727
635112,41408.430148,35400,0,0,0,35400,6008.4301475
635346,62222.46178,32500,0,0,0,32500,29722.46178
635513,5400,14800,0,0,0,14800,-9400
635514,17402.784138,12300,0,0,0,12300,5102.7841375
636206,22103.665282,15200,0,0,0,15200,6903.6652815
636237,27670,29570,0,0,0,29570,-1900
636289,45132.816109,35400,0,790,790,36190,8942.8161094
636305,55616.860295,47600,0,1800,1800,49400,6216.860295
636401,20600,10450,0,0,0,10450,10150
636407,16250,15280,0,0,0,15280,970
636418,15610,4800,0,0,0,4800,10810
637242,15460,13800,0,400,400,14200,1260
637619,30469.35722,30400,0,0,0,30400,69.357219984
637701,48103.665282,23000,0,0,0,23000,25103.665282
637711,19200,16800,0,0,0,16800,2400
637869,20604.460523,12000,0,2000,2000,14000,6604.4605234
638250,24573.463107,21100,0,750,750,21850,2723.4631066
638339,39235.523638,18730,0,0,0,18730,20505.523638
638360,55699.567711,41800,0,500,500,42300,13399.567711
638395,60683.264076,42200,0,0,0,42200,18483.264076
639013,15930,11400,0,0,0,11400,4530
639331,85440.208083,30000,0,1200,1200,31200,54240.208083
639502,64736.241395,17500,0,0,0,17500,47236.241395
639575,17768.704928,11400,0,0,0,11400,6368.7049282
639924,25505.00351,28100,0,1500,1500,29600,-4094.99649
639971,32267.807708,29600,0,0,0,29600,2667.8077082
640164,61377.4943,43200,0,0,0,43200,18177.4943
640212,46789.484116,24400,0,800,800,25200,21589.484116
640790,21775.615416,7200,0,0,0,7200,14575.615416
640821,130016.73614,56200,19000,5000,24000,80200,49816.736143
640837,41484.51375,31200,12000,4000,16000,47200,-5715.48625
640864,12808.663944,15400,0,0,0,15400,-2591.336056
640954,32415.441672,27660,0,0,0,27660,4755.4416719
641084,16110,14000,0,0,0,14000,2110
641624,35618.879493,31900,0,5000,5000,36900,-1281.120507
641628,54220.95429,36100,0,600,600,36700,17520.95429
648534,25200,15600,0,0,0,15600,9600
648636,46081.632038,11936,0,2000,2000,13936,32145.632038
648863,20063.560825,19300,0,480,480,19780,283.56082477
649032,47121.991689,17200,0,0,0,17200,29921.991689
649054,32484.301475,20800,0,1500,1500,22300,10184.301475
649071,17918.326408,10200,0,0,0,10200,7718.3264076
649089,38983.82433,17300,0,300,300,17600,21383.82433
649391,16372.571716,9600,0,0,0,9600,6772.5717162
650027,36307.330563,21300,0,0,0,21300,15007.330563
650048,21803.665282,18000,0,0,0,18000,3803.6652815
650079,6501.2228135,8800,0,0,0,8800,-2298.777187
650091,22845.27323,14000,0,0,0,14000,8845.2732296
670338,29421.075052,15600,0,0,0,15600,13821.075052
670362,20460,7900,0,0,0,7900,12560
670485,11600,7800,0,0,0,7800,3800
670652,21636.652815,19600,0,0,0,19600,2036.6528152
670670,20418.326408,15600,0,0,0,15600,4818.3264076
670698,20660.238654,15000,0,0,0,15000,5660.2386535
670711,36981.135904,30000,0,0,0,30000,6981.1359044
670762,10980,5850,0,0,0,5850,5130
670853,20007.665282,13200,0,0,0,13200,6807.6652815
670857,20410.995845,18500,0,0,0,18500,1910.9958446
671105,8451.4661126,10200,0,0,0,10200,-1748.533887
671136,18431.154893,15600,0,0,0,15600,2831.154893
671149,49058.876877,27000,0,0,0,27000,22058.876877
671152,59933.494908,20753.447962,0,0,0,20753.447962,39180.046947
671153,40160.816203,42600,0,0,0,42600,-2439.183797
671200,25938.326408,19200,0,0,0,19200,6738.3264076
671206,60913.847577,31000,0,0,0,31000,29913.847577
671296,10553.201642,9600,0,0,0,9600,953.20164239
671300,9903.6652815,10200,0,0,0,10200,-296.3347185
671362,36401.221132,29400,0,7000,7000,36400,1.2211323527
671480,23018.344734,19300,0,0,0,19300,3718.344734
671520,30320.430119,25800,0,0,0,25800,4520.4301187
671582,39708.781941,29600,0,0,0,29600,10108.781941
671698,39635.29732,34420,0,0,0,34420,5215.2973196
671733,34336.652815,28200,0,2000,2000,30200,4136.6528152
671739,60800,19900,14000,0,14000,33900,26900
671838,20441.58392,15900,0,800,800,16700,3741.5839202
671841,89297.270514,30140,0,15000,15000,45140,44157.270514
671893,27106.230979,28760,0,0,0,28760,-1653.769021
671904,33431.430837,27140,0,0,0,27140,6291.4308374
671909,37127.926159,32100,0,900,900,33000,4127.926159
672063,37811.522144,17400,0,0,0,17400,20411.522144
672065,29919.566369,14700,0,180,180,14880,15039.566369
672142,19600,15600,8000,0,8000,23600,-4000
672351,38128.284853,52700,0,0,0,52700,-14571.71515
672417,30843.262529,18600,0,0,0,18600,12243.262529
672430,13202.199169,12800,0,0,0,12800,402.19916891
672486,23444.979223,18800,0,0,0,18800,4644.9792229
672541,56273.261672,42900,0,0,0,42900,13373.261672
672580,21417.661984,17100,0,0,0,17100,4317.6619835
672620,35811.561396,14400,0,5000,5000,19400,16411.561396
672679,47079.387489,37269.6,0,14600,14600,51869.6,-4790.212511
672854,10440.036653,9600,0,0,0,9600,840.03665282
672985,71174.88517,29000,0,0,0,29000,42174.88517
673050,35056.371618,29200,0,0,0,29200,5856.3716178
673051,16269.482194,12000,0,0,0,12000,4269.4821936
673145,40446.817531,24250,0,0,0,24250,16196.817531
673378,61183.180968,27600,0,0,0,27600,33583.180968
673419,22532.067714,12000,0,0,0,12000,10532.067714
673421,39000.037709,7200,0,0,0,7200,31800.037709
673423,13003.940286,8400,0,0,0,8400,4603.9402862
673424,25001.832641,22200,0,0,0,22200,2801.8326408
673451,74790.179191,56400,16000,2000,18000,74400,390.17919133
673452,27518.326408,24800,20000,0,20000,44800,-17281.67359
673454,131475.13827,75000,0,0,0,75000,56475.138271
673467,24018.326408,15600,0,0,0,15600,8418.3264076
673540,20591.277153,27000,0,1000,1000,28000,-7408.722847
673570,18536.652815,7800,0,0,0,7800,10736.652815
673661,60580.617576,18600,0,0,0,18600,41980.617576
673748,45968.560278,18300,0,0,0,18300,27668.560278
673816,26980.228261,23800,0,500,500,24300,2680.2282612
673828,27804.182547,24000,0,0,0,24000,3804.1825472
673847,12003.665282,3240,0,0,0,3240,8763.6652815
673858,33815.627979,11300,0,0,0,11300,22515.627979
673882,47107.330563,26400,0,0,0,26400,20707.330563
673963,27829.240527,17400,0,0,0,17400,10429.240527
673970,23668.198559,19800,0,500,500,20300,3368.1985592
674019,18493.987044,17400,-1500,0,-1500,15900,2593.9870436
674063,29440.615107,24000,0,0,0,24000,5440.6151065
674105,16006.230979,10836,-500,0,-500,10336,5670.2309786
674106,20525.656971,23000,0,0,0,23000,-2474.343029
674196,44252.53932,42460,34000,0,34000,76460,-32207.46068
674226,82626.253128,49200,0,0,0,49200,33426.253128
674229,33760,30000,0,0,0,30000,3760
674237,12718.326408,14000,0,0,0,14000,-1281.673592
674239,44118.326034,16800,0,0,0,16800,27318.326034
674272,194630.10054,43800,0,1500,1500,45300,149330.10054
674281,20131,21700,0,500,500,22200,-2069
674283,18472.047221,22100,0,500,500,22600,-4127.952779
674287,22421.42101,16320,0,6000,6000,22320,101.42100969
674361,40890.585523,26600,0,0,0,26600,14290.585523
674379,18506.326408,15588,0,0,0,15588,2918.3264076
674440,33287.284853,22800,0,0,0,22800,10487.284853
674489,23857.64866,18000,0,0,0,18000,5857.6486598
674542,23975.497922,18000,0,0,0,18000,5975.4979223
674572,12404.661126,13600,0,0,0,13600,-1195.338874
674613,77284.644076,43000,0,0,0,43000,34284.644076
674686,85340.541535,48500,0,0,0,48500,36840.541535
674768,42718.589344,36650,0,0,0,36650,6068.5893439
674781,32775.452597,30100,0,300,300,30400,2375.4525965
674800,26473.30563,25400,0,0,0,25400,1073.3056305
674815,47152.254477,18700,0,300,300,19000,28152.254477
674817,45192.274845,32400,0,0,0,32400,12792.274845
674842,36224.698944,35400,0,0,0,35400,824.69894355
674868,27268.59279,26300,0,0,0,26300,968.5927897
674869,55763.60807,25200,0,2000,2000,27200,28563.60807
674968,37471.827141,34800,0,1500,1500,36300,1171.8271412
674970,15103.665282,14400,0,0,0,14400,703.66528152
674974,14313.305055,15600,0,400,400,16000,-1686.694945
675086,51364.643862,21600,0,0,0,21600,29764.643862
675132,44723.30563,27900,0,0,0,27900,16823.30563
675265,51836.652815,31200,0,0,0,31200,20636.652815
675280,43329.875337,35000,0,0,0,35000,8329.8753372
675334,24510.819818,20900,0,1500,1500,22400,2110.8198181
675645,20148.264307,24400,0,0,0,24400,-4251.735693
675656,38473.031755,15600,0,0,0,15600,22873.031755
675667,17900,22400,0,0,0,22400,-4500
675739,24082.918227,13740,0,0,0,13740,10342.918227
675801,56146.611261,27600,0,500,500,28100,28046.611261
675905,38255.453983,18000,0,0,0,18000,20255.453983
675906,39730,20900,0,0,0,20900,18830
675953,61596.353471,40600,0,0,0,40600,20996.353471
675977,3600,9600,0,0,0,9600,-6000
675983,16903.665282,15600,0,0,0,15600,1303.6652815
676000,82042.189879,66400,0,0,0,66400,15642.189879
676030,57481.982558,26810,0,850,850,27660,29821.982558
676060,28902.279044,22200,0,0,0,22200,6702.2790444
676259,10750,9600,0,0,0,9600,1150
676304,13650,15100,0,0,0,15100,-1450
676359,12505.26809,14900,0,0,0,14900,-2394.73191
676374,56141.73548,27700,0,0,0,27700,28441.73548
676391,15927.489611,20600,0,0,0,20600,-4672.510389
676521,50131.539235,24000,0,1400,1400,25400,24731.539235
676557,24651.832641,22800,0,0,0,22800,1851.8326408
676580,16405.86445,15600,0,0,0,15600,805.86445044
676670,24914.270489,20500,0,600,600,21100,3814.2704893
676772,25220.159048,21700,0,0,0,21700,3520.1590484
676807,8490,8160,0,0,0,8160,330
676844,11440,5712,0,0,0,5712,5728
676851,16038.442719,10840,0,0,0,10840,5198.4427185
676941,8811,9200,0,0,0,9200,-389
676981,86369.41431,37720,0,0,0,37720,48649.41431
677112,30145.91277,20900,0,700,700,21600,8545.9127703
677124,18079.163204,10528,0,0,0,10528,7551.1632038
677130,37363.611261,22200,0,0,0,22200,15163.611261
677167,52238.955724,47600,0,0,0,47600,4638.955724
677176,93219.334868,25200,0,0,0,25200,68019.334868
677195,114297.41041,66000,0,0,0,66000,48297.410407
677220,27556.964035,15010,0,1000,1000,16010,11546.964035
677277,40883.256536,19236,0,0,0,19236,21647.256536
677280,78144.17591,26776,0,0,0,26776,51368.17591
677287,5525.6569707,7200,0,1000,1000,8200,-2674.343029
677339,33009.264505,19200,0,0,0,19200,13809.264505
677386,35362.309786,33000,0,0,0,33000,2362.3097859
677422,40430.593981,31800,9000,0,9000,40800,-369.4060193
677464,25574.791423,18000,0,0,0,18000,7574.791423
677474,28512.012643,26200,0,400,400,26600,1912.0126434
677475,28827.081686,31200,0,0,0,31200,-2372.918314
677476,12340,11760,0,0,0,11760,580
677489,26227.425185,18900,0,0,0,18900,7327.4251848
677627,20326.350888,17200,0,0,0,17200,3126.3508876
677655,37138.400322,30000,0,0,0,30000,7138.4003224
677775,16000,22800,0,0,0,22800,-6800
677881,31334.431466,25430,0,0,0,25430,5904.4314661
677897,21673.30563,15600,0,0,0,15600,6073.3056305
677946,83426.741252,48960,0,800,800,49760,33666.741252
677964,28150,19200,0,0,0,19200,8950
677988,45621.105918,14800,0,0,0,14800,30821.105918
678132,1513.9280698,5280,0,0,0,5280,-3766.07193
678160,34058.055283,26300,0,800,800,27100,6958.0552828
678214,6020.4704431,11600,0,0,0,11600,-5579.529557
680060,40329.322252,8400,0,0,0,8400,31929.322252
680143,32992.141154,24800,0,0,0,24800,8192.1411545
680144,33100,21100,0,2500,2500,23600,9500
680146,13391.642589,18084,0,200,200,18284,-4892.357411
680239,25618.665645,18800,0,0,0,18800,6818.6656447
680243,36236.460638,31100,0,0,0,31100,5136.4606383
680244,50053.600119,31200,0,0,0,31200,18853.600119
680274,112248.40467,35400,0,0,0,35400,76848.404668
680311,17110.995845,23000,0,0,0,23000,-5889.004155
680391,49022.680863,44800,0,0,0,44800,4222.6808628
680430,4800,11600,0,0,0,11600,-6800
680498,57507.565551,36400,3000,2500,5500,41900,15607.565551
680500,22323.30563,18000,0,0,0,18000,4323.3056305
680537,38418.632689,35600,0,0,0,35600,2818.6326888
680587,36533.913296,28050,0,2000,2000,30050,6483.9132964
680601,67501.442917,27500,0,0,0,27500,40001.442917
680686,76291.632038,36000,0,2000,2000,38000,38291.632038
680732,72734.578018,58800,0,700,700,59500,13234.578018
680771,22906.002847,20400,0,0,0,20400,2506.0028469
680861,40150.727467,23450,11000,0,11000,34450,5700.7274671
680870,54102.932225,40700,0,10000,10000,50700,3402.9322252
680914,33666.248404,24300,0,0,0,24300,9366.2484045
680938,8500,8400,0,0,0,8400,100
680943,27745.816019,22200,0,0,0,22200,5545.8160191
680981,46482.705256,31100,3000,800,3800,34900,11582.705256
680982,23019.038362,20280,3000,2000,5000,25280,-2260.961638
681097,16510.733056,13300,0,0,0,13300,3210.7330563
681133,10.995844573,27880,0,400,400,28280,-28269.00416
681192,5521.4661126,16740,0,0,0,16740,-11218.53389
681329,13300,17200,0,0,0,17200,-3900
681349,10400,14600,0,0,0,14600,-4200
681380,30200,9000,0,0,0,9000,21200
681387,10400,13850,0,0,0,13850,-3450
681394,36850.977767,30620,0,0,0,30620,6230.9777674
681403,8445,11580,0,0,0,11580,-3135
681430,16991.825343,13400,0,0,0,13400,3591.8253427
681477,29611.532855,12350,0,0,0,12350,17261.532855
681499,20579.322252,24800,0,1100,1100,25900,-5320.677748
681520,15621.258633,17796,0,0,0,17796,-2174.741367
681640,27169.040916,24600,16000,3000,19000,43600,-16430.95908
681658,21636.652815,18000,0,0,0,18000,3636.6528152
681668,20288.733837,15000,0,0,0,15000,5288.7338371
681673,29385.613885,23600,0,800,800,24400,4985.6138851
681713,47086.199368,44900,0,1000,1000,45900,1186.1993682
681790,24707.330563,25500,0,1000,1000,26500,-1792.669437
681822,26456.961979,18660,0,0,0,18660,7796.9619786
681844,57086.652815,23050,10000,0,10000,33050,24036.652815
681929,14003.554553,13200,0,600,600,13800,203.55455319
682006,47915.74078,31900,0,0,0,31900,16015.74078
682118,14567.64866,15900,0,0,0,15900,-1332.35134
682125,13611,8730,0,0,0,8730,4881
682169,16703.597734,18000,0,0,0,18000,-1296.402266
682170,49332.5727,54400,0,0,0,54400,-5067.4273
682192,38704.979223,37900,0,0,0,37900,804.97922286
682204,29608.644504,15150,0,0,0,15150,14458.644504
682210,26936.027018,26450,0,1000,1000,27450,-513.9729819
682240,36198.059286,30600,0,700,700,31300,4898.0592858
682272,38946.991689,12025,0,0,0,12025,26921.991689
682282,26972.679154,15600,0,0,0,15600,11372.679154
682298,24005.406942,26600,0,0,0,26600,-2594.593058
682359,28010.007752,13800,0,0,0,13800,14210.007752
682360,11600,10800,0,0,0,10800,800
682363,26825,21625,0,0,0,21625,5200
682398,23907.330563,22800,0,0,0,22800,1107.330563
682408,30609.188328,35300,0,1200,1200,36500,-5890.811672
682457,19049.892883,11400,0,0,0,11400,7649.892883
682496,18180,19800,0,0,0,19800,-1620
682532,22005.265694,21660,0,0,0,21660,345.26569439
682625,11780.995845,11020,0,0,0,11020,760.99584457
682704,42017.672959,30000,0,2000,2000,32000,10017.672959
682732,14850,6320,0,0,0,6320,8530
682737,96800.603542,39400,0,0,0,39400,57400.603542
682743,4814.6611261,13800,0,0,0,13800,-8985.338874
682782,14243.583148,12100,0,0,0,12100,2143.5831482
682783,18587.153349,14900,0,0,0,14900,3687.1533488
682791,118885.12374,54800,0,0,0,54800,64085.123737
682812,44307.330563,24600,0,0,0,24600,19707.330563
682829,27466.924076,21400,0,1500,1500,22900,4566.9240762
682897,67617.526761,22700,0,0,0,22700,44917.526761
682900,38834.801179,21600,0,0,0,21600,17234.801179
682918,35025.860062,22800,0,0,0,22800,12225.860062
682969,26931.525425,22600,0,0,0,22600,4331.5254253
683033,56987.615542,30600,0,2000,2000,32600,24387.615542
683034,62699.958446,25500,28000,0,28000,53500,9199.9584457
683042,24911.766082,19800,0,0,0,19800,5111.7660818
683043,20154.896867,20700,0,0,0,20700,-545.1031329
683052,31433.917337,24000,0,0,0,24000,7433.9173374
683081,10802.932225,9000,0,0,0,9000,1802.9322252
683119,39492.678813,37800,0,0,0,37800,1692.6788134
683120,27646.937669,30000,0,0,0,30000,-2353.062331
683121,36958.644504,31600,0,2500,2500,34100,2858.6445044
683164,45378.949258,24700,0,0,0,24700,20678.949258
683171,51024.761405,31900,0,1500,1500,33400,17624.761405
