nquest,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB,RATADEB_PROF,PFCOLL,PFNOCOLL
918622,0,0,0,0,0,0,0,0,0,0,,,,,,,
918626,0,0,0,0,0,0,0,0,0,0,,,,,,,
918632,0,0,0,0,0,0,0,0,0,0,,,,,,,
918633,0,0,0,0,0,0,0,0,0,0,,,,,,,
918639,0,0,0,0,0,0,0,0,0,0,,,,,,,
918648,0,0,0,0,0,0,0,0,0,0,,,,,,,
918673,0,0,0,0,0,0,0,0,0,0,,,,,,,
918674,20000,0,0,0,0,0,20000,0,0,0,,,2500,2500,,0,20000
918675,0,0,0,0,0,0,0,0,0,0,,,,,,,
918679,0,0,0,0,0,0,0,0,0,0,,,,,,,
918680,0,0,0,0,0,0,0,0,0,0,,,,,,,
918684,0,0,0,0,0,0,0,0,0,0,,,,,,,
918686,0,0,0,0,0,0,0,0,0,0,,,,,,,
918694,0,0,0,0,0,0,0,0,1377.9770777,0,,,,,,0,1377.9770777
918702,0,0,0,0,0,50000,0,0,0,0,8000,,,8000,,50000,0
918720,5400,0,0,0,0,0,5400,0,0,0,,,2760,2760,,5400,0
918729,0,0,0,0,0,0,0,0,0,0,,,,,,,
918730,0,0,0,0,0,0,0,0,0,0,,,,,,,
918741,0,0,0,0,0,0,0,0,0,0,,,,,,,
918746,0,0,0,0,0,0,0,0,0,0,,,,,,,
918758,0,0,0,0,0,0,0,0,0,0,,,,,,,
918761,0,0,0,0,0,0,0,0,0,0,,,,,,,
918763,0,0,0,0,0,0,0,0,0,0,,,,,,,
918768,0,0,0,0,0,0,0,0,0,0,,,,,,,
918769,0,0,0,0,0,0,0,0,0,0,,,,,,,
918771,0,0,0,0,0,0,0,0,0,0,,,,,,,
918774,0,0,0,0,0,0,0,0,0,0,,,,,,,
918775,0,0,0,0,0,0,0,0,0,0,,,,,,,
918777,0,0,0,0,0,0,0,0,0,0,,,,,,,
918778,0,0,0,0,0,0,0,0,0,0,,,,,,,
918813,0,0,0,0,0,0,0,0,0,0,,,,,,,
918815,12000,0,0,0,0,0,12000,0,0,0,,,6000,6000,,0,12000
918816,3346,0,0,291,0,12100,3637,0,0,0,3600,,4032,7632,,0,15737
918820,0,0,0,0,0,0,0,0,0,0,,,,,,,
918821,0,0,0,0,0,0,0,0,0,0,,,,,,,
918822,0,0,0,0,0,0,0,0,0,5000,,,,,,0,5000
918839,0,0,0,0,0,130000,0,0,0,0,6000,,,6000,,0,130000
918851,0,0,0,0,0,0,0,0,0,0,,,,,,,
918853,0,350,500,0,0,0,850,0,0,0,,,3650,3650,,0,850
918854,0,0,0,0,0,0,0,0,0,0,,,,,,,
918857,0,0,0,0,0,0,0,0,0,0,,,,,,,
918860,0,0,0,0,0,0,0,0,0,0,,,,,,,
918863,0,0,0,0,0,0,0,0,0,0,,,,,,,
918869,0,0,0,0,0,0,0,0,0,0,,,,,,,
918870,0,0,0,0,0,0,0,0,0,0,,,,,,,
918891,0,0,0,0,0,0,0,0,0,0,,,,,,,
918898,0,0,0,0,0,0,0,0,0,0,,,,,,,
918905,0,0,0,0,0,0,0,0,0,0,,,,,,,
918910,0,0,0,0,0,0,0,0,0,0,,,,,,,
918917,0,0,0,0,0,0,0,0,0,0,,,,,,,
918921,0,0,0,0,0,0,0,0,0,0,,,,,,,
918922,4000,0,0,0,0,100000,4000,0,0,0,10000,,3800,13800,,100000,4000
918929,0,0,0,0,0,0,0,0,0,0,,,,,,,
918930,0,0,0,0,0,0,0,0,0,0,,,,,,,
918931,0,0,0,0,0,0,0,0,0,0,,,,,,,
918936,0,0,0,0,0,0,0,0,0,0,,,,,,,
918939,0,0,0,0,0,0,0,0,0,0,,,,,,,
918940,0,0,0,0,0,0,0,0,0,0,,,,,,,
918942,0,0,0,0,0,0,0,0,0,0,,,,,,,
918946,0,0,0,0,0,0,0,0,0,0,,,,,,,
918954,0,0,0,0,0,59500,0,0,0,0,750,,,750,,59500,0
918956,0,0,0,0,0,0,0,0,0,0,,,,,,,
918957,0,0,0,0,0,0,0,0,0,0,,,,,,,
918958,0,0,0,0,0,0,0,0,0,0,,,,,,,
918960,0,0,0,0,0,0,0,0,0,0,,,,,,,
918964,0,0,0,0,0,0,0,0,0,0,,,,,,,
918973,0,0,0,0,0,0,0,0,0,0,,,,,,,
918986,0,0,0,0,0,0,0,0,0,0,,,,,,,
918997,8000,0,0,0,0,88000,8000,0,0,0,6800,,600,7400,,88000,8000
919002,0,0,0,0,0,0,0,0,0,0,,,,,,,
919010,0,0,0,0,0,50000,0,0,0,0,4700,,,4700,,50000,0
919031,0,0,0,0,0,0,0,0,0,0,,,,,,,
919033,0,0,0,0,0,0,0,0,0,0,,,,,,,
919039,0,0,0,0,0,0,0,0,0,0,,,,,,,
919040,0,0,0,0,0,0,0,0,0,2110.618352,,,,,,0,2110.618352
919041,0,0,0,0,0,0,0,0,0,0,,,,,,,
919046,0,0,0,0,0,0,0,0,0,0,,,,,,,
919051,0,0,0,0,0,0,0,0,0,0,,,,,,,
919082,0,0,0,0,0,0,0,0,0,0,,,,,,,
919089,0,0,0,0,0,0,0,0,0,0,,,,,,,
919095,0,0,0,0,0,0,0,0,0,0,,,,,,,
919097,0,0,0,0,0,0,0,0,0,0,,,,,,,
919098,0,0,0,0,0,0,0,0,0,0,,,,,,,
919100,0,0,0,0,0,0,0,0,0,0,,,,,,,
919103,0,0,0,0,0,0,0,0,0,0,,,,,,,
919108,0,0,0,0,0,0,0,0,0,0,,,,,,,
919110,0,0,0,0,0,0,0,0,0,0,,,,,,,
919112,0,0,0,0,0,0,0,0,0,0,,,,,,,
919116,0,0,0,0,0,0,0,0,0,0,,,,,,,
919121,0,0,0,0,0,0,0,0,0,0,,,,,,,
919123,0,0,0,0,0,0,0,0,0,0,,,,,,,
919126,0,0,0,0,0,0,0,0,0,0,,,,,,,
919127,0,0,0,0,0,0,0,0,0,0,,,,,,,
919129,0,0,0,0,0,0,0,0,0,0,,,,,,,
919134,0,0,0,0,0,0,0,0,0,0,,,,,,,
919136,0,0,0,0,0,0,0,0,0,0,,,,,,,
919137,0,0,0,0,0,0,0,0,0,0,,,,,,,
919139,6200,0,0,0,0,0,6200,0,0,0,,,800,800,,0,6200
919168,0,0,0,0,0,0,0,0,0,0,,,,,,,
919170,0,0,0,0,0,76000,0,0,0,0,,8000,,8000,,76000,0
919190,0,0,0,0,0,0,0,0,0,0,,,,,,,
919256,0,0,0,0,0,0,0,0,0,0,,,,,,,
919257,0,0,0,0,0,0,0,0,0,0,,,,,,,
919260,0,0,0,0,0,0,0,0,0,0,,,,,,,
919264,0,0,0,0,0,0,0,0,0,0,,,,,,,
919265,0,0,0,0,0,0,0,0,0,0,,,,,,,
919271,0,0,0,0,0,0,0,0,0,0,,,,,,,
919278,0,0,0,0,0,0,0,0,0,0,,,,,,,
919286,0,0,0,0,0,35000,0,0,0,0,7300,,,7300,,35000,0
919294,0,0,0,0,0,0,0,0,0,0,,,,,,,
919295,0,0,0,0,0,45000,0,0,0,0,3500,,,3500,,45000,0
919303,0,0,0,0,0,0,0,0,0,0,,,,,,,
919311,0,0,0,0,0,0,0,0,0,0,,,,,,,
919316,0,0,0,0,0,150000,0,0,0,0,5200,,,5200,,150000,0
919318,0,0,0,0,0,0,0,0,0,0,,,,,,,
919320,6000,0,0,0,0,0,6000,0,0,0,,,2500,2500,,0,6000
919324,0,0,0,0,0,0,0,0,0,0,,,,,,,
919328,0,0,0,0,0,0,0,0,0,0,,,,,,,
919333,0,0,0,0,0,0,0,0,0,0,,,,,,,
919347,0,0,0,0,0,0,0,0,0,0,,,,,,,
919349,0,0,0,0,0,0,0,0,0,0,,,,,,,
919352,0,0,0,0,0,0,0,0,0,0,,,,,,,
919353,0,0,0,0,0,0,0,0,0,0,,,,,,,
919354,50,0,0,0,0,0,50,0,0,1000,,,2500,2500,,50,1000
919357,0,0,0,0,0,0,0,0,0,0,,,,,,,
919368,0,0,0,0,0,0,0,0,0,0,,,,,,,
919370,0,0,0,0,0,0,0,0,500,0,,,,,,0,500
919371,0,0,0,0,0,0,0,0,0,0,,,,,,,
919374,0,0,0,0,0,0,0,12600,0,20000,,,,9000,9000,12600,20000
919391,0,0,0,0,0,0,0,0,0,0,,,,,,,
919393,0,0,0,0,0,0,0,0,0,0,,,,,,,
919394,0,0,0,0,0,0,0,0,0,0,,,,,,,
919397,0,0,0,0,0,0,0,0,0,0,,,,,,,
919414,0,0,0,0,0,0,0,0,0,0,,,,,,,
919417,0,0,0,0,0,0,0,0,0,0,,,,,,,
919432,0,0,0,0,0,0,0,0,0,0,,,,,,,
919438,0,0,0,0,0,0,0,0,0,0,,,,,,,
919440,0,0,0,0,0,12000,0,0,0,0,3192,,,3192,,12000,0
919442,0,0,0,0,0,0,0,0,0,0,,,,,,,
919443,0,0,0,0,0,0,0,0,0,0,,,,,,,
919444,0,0,0,0,0,0,0,0,0,0,,,,,,,
919445,0,0,0,0,0,0,0,0,0,0,,,,,,,
919446,7000,0,0,0,0,9000,7000,0,0,0,5100,,4000,9100,,9000,7000
919450,0,0,0,0,0,0,0,0,0,0,,,,,,,
919451,0,0,0,1500,0,40000,1500,0,0,1500,4200,,1000,5200,,40000,3000
919453,0,0,0,0,0,48000,0,0,0,0,4900,,,4900,,48000,0
919460,0,0,0,0,0,0,0,0,0,0,,,,,,,
919464,0,0,0,0,0,0,0,0,0,0,,,,,,,
919482,0,0,0,0,0,0,0,0,0,0,,,,,,,
919487,0,0,0,0,0,0,0,0,0,0,,,,,,,
919489,0,0,0,0,0,0,0,0,0,0,,,,,,,
919492,0,0,0,0,0,0,0,0,0,0,,,,,,,
919494,0,0,0,0,0,0,0,0,0,0,,,,,,,
919500,0,0,0,0,0,100000,0,0,0,0,600,,,600,,100000,0
919505,0,0,0,0,0,0,0,0,0,0,,,,,,,
919516,2100,0,0,0,0,22000,2100,21000,0,0,4200,,2100,7200,900,22000,16100
919521,0,0,0,0,0,54000,0,0,0,0,7200,,,7200,,54000,0
919525,0,0,0,0,0,0,0,0,0,0,,,,,,,
919527,0,0,0,20000,0,0,20000,0,0,1000,,,3000,3000,,0,21000
919529,0,0,0,0,0,0,0,0,0,0,,,,,,,
919533,0,0,0,0,0,0,0,0,0,0,,,,,,,
919536,0,0,0,0,0,0,0,0,0,0,,,,,,,
919541,0,0,0,0,0,0,0,10000,0,0,,,,,,,
919547,0,0,0,0,0,0,0,25000,0,0,,,,2500,2500,0,25000
919574,0,0,0,0,0,0,0,0,0,0,,,,,,,
919576,0,0,0,0,0,170000,0,0,0,0,12000,,,12000,,170000,0
919579,0,0,0,0,0,0,0,0,0,0,,,,,,,
919581,0,0,0,0,0,0,0,0,0,0,,,,,,,
919582,0,0,0,0,0,0,0,0,0,0,,,,,,,
919585,0,0,0,0,0,0,0,0,0,0,,,,,,,
919586,0,0,0,0,0,0,0,0,0,0,,,,,,,
919588,0,0,0,0,0,0,0,7000,0,0,,,,2640,2640,0,7000
919590,0,0,0,0,0,0,0,0,0,0,,,,,,,
919617,0,0,0,0,0,0,0,0,0,0,,,,,,,
919622,0,0,0,0,0,0,0,0,0,0,,,,,,,
919631,2500,0,0,0,0,0,2500,0,0,0,,,2550,2550,,2500,0
919643,3000,0,0,0,0,88000,3000,0,0,0,6000,,1000,7000,,91000,0
919665,0,0,0,0,0,0,0,0,0,0,,,,,,,
919668,0,0,0,0,0,0,0,0,0,0,,,,,,,
919673,0,0,0,0,0,0,0,0,0,0,,,,,,,
919684,0,0,0,0,0,0,0,0,0,0,,,,,,,
919685,0,0,0,0,0,0,0,0,0,0,,,,,,,
919686,5000,0,0,0,0,98000,5000,0,0,0,6000,,1500,7500,,98000,5000
919706,0,0,0,0,0,0,0,0,0,2000,,,,,,0,2000
919707,0,0,0,0,0,0,0,0,0,0,,,,,,,
919710,0,0,0,0,0,0,0,0,0,0,,,,,,,
919711,0,0,0,0,0,0,0,0,0,0,,,,,,,
919717,0,0,0,0,0,0,0,0,0,0,,,,,,,
919723,0,0,0,0,0,0,0,0,0,0,,,,,,,
919726,0,0,0,0,0,0,0,0,0,0,,,,,,,
919727,0,0,0,0,0,290000,0,0,0,8000,36000,,,36000,,290000,8000
919731,0,0,0,0,0,0,0,0,0,0,,,,,,,
919733,0,0,0,0,0,0,0,0,0,0,,,,,,,
919740,0,0,0,0,0,0,0,0,0,0,,,,,,,
919741,0,0,0,0,0,0,0,0,0,2022.9916188,,,,,,0,2022.9916188
919752,0,0,0,0,0,0,0,0,0,0,,,,,,,
919757,0,0,0,0,0,0,0,0,0,0,,,,,,,
919758,0,0,0,0,0,0,0,0,0,0,,,,,,,
919759,0,0,0,0,0,0,0,0,0,0,,,,,,,
919762,0,0,0,0,0,0,0,0,0,0,,,,,,,
919766,3000,0,0,0,0,0,3000,0,0,0,,,1000,1000,,3000,0
919771,0,0,0,0,0,0,0,0,0,0,,,,,,,
919774,0,0,0,0,0,0,0,0,0,0,,,,,,,
919775,0,0,0,0,0,0,0,0,0,0,,,,,,,
919777,0,0,0,0,0,0,0,0,0,0,,,,,,,
919778,0,0,0,0,0,0,0,0,0,0,,,,,,,
919793,0,0,0,0,0,0,0,0,0,0,,,,,,,
919795,0,0,0,0,0,0,0,0,0,0,,,,,,,
919799,0,0,0,0,0,0,0,0,0,0,,,,,,,
919802,0,0,0,0,0,0,0,0,0,0,,,,,,,
919808,0,0,0,0,0,0,0,0,0,0,,,,,,,
919814,6800,0,0,0,0,0,6800,0,0,0,,,600,600,,0,6800
919828,0,0,0,0,0,0,0,0,0,0,,,,,,,
919849,0,0,13000,0,0,0,13000,0,0,0,,,3000,3000,,0,13000
919851,0,0,0,0,0,48000,0,0,0,0,,6400,,6400,,48000,0
919856,0,0,0,0,0,0,0,0,0,0,,,,,,,
919866,3100,0,0,0,0,0,3100,0,0,0,,,2760,2760,,0,3100
919870,0,0,0,0,0,0,0,0,0,0,,,,,,,
919871,0,0,0,0,0,0,0,0,500,0,,,,,,0,500
919886,0,0,0,0,0,0,0,0,0,0,,,,,,,
919901,0,0,0,0,0,0,0,0,0,0,,,,,,,
919903,0,0,0,0,0,0,0,0,0,0,,,,,,,
919920,0,0,0,0,0,0,0,0,0,0,,,,,,,
919922,0,0,0,0,0,0,0,0,0,0,,,,,,,
919923,0,0,0,0,0,0,0,0,0,0,,,,,,,
919930,0,0,0,0,0,0,0,0,0,0,,,,,,,
919937,0,0,0,0,0,0,0,0,0,0,,,,,,,
919938,0,0,0,0,0,0,0,0,0,0,,,,,,,
919939,0,0,0,0,0,0,0,0,0,0,,,,,,,
919940,0,0,0,0,0,0,0,0,0,0,,,,,,,
919941,0,0,0,0,0,0,0,0,0,0,,,,,,,
919945,0,0,0,0,0,0,0,0,0,0,,,,,,,
919947,0,0,0,0,0,0,0,0,0,0,,,,,,,
919953,0,0,0,0,0,0,0,0,0,0,,,,,,,
919955,0,0,0,0,0,0,0,0,0,0,,,,,,,
919956,0,0,0,0,0,0,0,0,0,0,,,,,,,
919957,0,0,0,0,0,120000,0,0,0,0,3000,,,3000,,120000,0
919958,0,0,0,0,0,0,0,0,0,0,,,,,,,
919961,0,0,0,0,0,0,0,0,0,0,,,,,,,
919970,0,0,0,0,0,0,0,0,0,0,,,,,,,
919972,0,0,0,0,0,0,0,0,0,0,,,,,,,
919974,0,0,0,0,0,0,0,0,0,0,,,,,,,
919979,0,0,0,0,0,0,0,0,0,0,,,,,,,
919981,0,0,0,0,0,0,0,0,0,0,,,,,,,
919985,0,0,0,0,0,0,0,0,0,0,,,,,,,
919987,0,0,0,0,0,0,0,0,0,0,,,,,,,
919990,0,0,0,0,0,0,0,0,0,0,,,,,,,
919996,0,0,0,0,0,0,0,0,0,0,,,,,,,
919997,6000,0,0,0,0,0,6000,0,0,0,,,1000,1000,,6000,0
919998,0,0,0,0,0,0,0,0,0,0,,,,,,,
920010,0,0,0,0,0,0,0,0,0,0,,,,,,,
920013,0,0,0,0,0,0,0,0,0,0,,,,,,,
920022,0,0,0,0,0,0,0,0,0,0,,,,,,,
920024,0,0,0,0,0,0,0,0,0,0,,,,,,,
920027,0,0,0,0,0,0,0,0,0,0,,,,,,,
920032,0,0,0,0,0,0,0,0,0,0,,,,,,,
920041,0,0,0,0,0,0,0,0,0,0,,,,,,,
920045,0,0,0,0,0,0,0,0,0,0,,,,,,,
920069,0,0,0,0,0,0,0,0,0,0,,,,,,,
920075,0,0,0,0,0,0,0,0,0,0,,,,,,,
920080,0,0,0,0,0,0,0,0,0,0,,,,,,,
920085,0,0,0,0,0,9000,0,0,0,0,3600,,,3600,,0,9000
920118,0,0,0,0,0,0,0,0,0,0,,,,,,,
920120,0,0,0,0,0,0,0,0,0,0,,,,,,,
920123,0,0,0,0,0,0,0,0,0,0,,,,,,,
920126,0,0,0,0,0,0,0,0,0,0,,,,,,,
920127,0,0,0,0,0,0,0,0,0,0,,,,,,,
920130,0,0,0,0,0,0,0,0,0,0,,,,,,,
920133,0,0,0,0,0,0,0,0,0,0,,,,,,,
920134,0,0,0,0,0,0,0,0,0,0,,,,,,,
920140,0,0,0,0,0,0,0,0,0,0,,,,,,,
920143,0,0,0,0,0,0,0,0,0,0,,,,,,,
920148,0,0,0,0,0,0,0,0,0,0,,,,,,,
920151,0,0,0,0,0,0,0,0,0,0,,,,,,,
920152,0,0,0,0,0,0,0,0,0,0,,,,,,,
920155,0,0,0,0,0,0,0,0,0,0,,,,,,,
920159,0,0,0,0,0,0,0,0,0,0,,,,,,,
920161,0,0,0,0,0,0,0,0,0,0,,,,,,,
920171,0,0,0,0,0,0,0,0,0,0,,,,,,,
920172,0,0,0,0,0,0,0,0,0,0,,,,,,,
920173,0,0,0,0,0,0,0,0,0,0,,,,,,,
920176,0,0,0,0,0,0,0,0,0,0,,,,,,,
920177,0,0,0,0,0,0,0,0,0,0,,,,,,,
920185,0,0,0,0,0,0,0,0,0,0,,,,,,,
920187,0,0,0,0,0,0,0,0,0,0,,,,,,,
920191,0,0,0,0,0,0,0,0,0,0,,,,,,,
920197,0,0,0,0,0,0,0,0,0,0,,,,,,,
920199,0,0,0,0,0,0,0,0,0,0,,,,,,,
920202,0,0,0,0,0,0,0,0,0,0,,,,,,,
920213,0,0,0,0,0,0,0,0,0,0,,,,,,,
920214,0,0,0,0,0,0,0,0,0,0,,,,,,,
920215,0,0,0,0,0,0,0,0,0,0,,,,,,,
920218,0,0,0,0,0,0,0,0,0,0,,,,,,,
920222,0,0,0,0,0,0,0,0,0,0,,,,,,,
920225,0,0,0,0,0,25000,0,0,1439.8735922,0,4320,,,4320,,25000,1439.8735922
920226,0,0,0,0,0,0,0,0,0,0,,,,,,,
920229,0,0,0,0,0,0,0,0,0,0,,,,,,,
920238,0,0,0,0,0,0,0,0,0,0,,,,,,,
920239,0,0,0,0,0,0,0,0,0,0,,,,,,,
920243,0,0,0,0,0,0,0,0,0,0,,,,,,,
920246,0,0,0,0,0,0,0,0,0,0,,,,,,,
920279,0,0,0,0,0,0,0,0,0,0,,,,,,,
920289,0,0,0,0,0,0,0,0,0,0,,,,,,,
920290,0,0,0,0,0,0,0,0,0,0,,,,,,,
920291,0,0,0,0,0,0,0,0,0,0,,,,,,,
920294,0,0,0,0,0,0,0,0,0,0,,,,,,,
920295,0,0,0,0,0,0,0,0,0,0,,,,,,,
920297,0,0,0,0,0,0,0,0,0,0,,,,,,,
920303,0,0,0,0,0,0,0,0,0,0,,,,,,,
920305,0,0,0,0,0,0,0,0,1500,300,,,,,,0,1800
920306,0,0,0,0,0,0,0,0,0,0,,,,,,,
920307,0,0,0,0,0,0,0,0,0,0,,,,,,,
920308,0,0,0,0,0,0,0,0,0,0,,,,,,,
920310,0,0,0,0,0,0,0,0,0,0,,,,,,,
920312,0,0,0,0,0,0,0,0,0,0,,,,,,,
920315,0,0,0,0,0,0,0,0,0,0,,,,,,,
920317,0,0,0,0,0,0,0,0,0,0,,,,,,,
920327,0,0,0,0,0,0,0,0,0,0,,,,,,,
920332,0,0,0,0,0,0,0,0,0,0,,,,,,,
920333,0,0,0,0,0,140000,0,0,0,0,8400,,,8400,,140000,0
920341,0,0,0,0,0,0,0,0,0,0,,,,,,,
920344,0,0,0,0,0,0,0,0,0,0,,,,,,,
920353,0,0,0,0,0,0,0,0,0,0,,,,,,,
920354,0,0,0,0,0,0,0,0,0,0,,,,,,,
920358,0,0,0,0,0,0,0,0,0,0,,,,,,,
920360,3400,0,0,0,0,0,3400,0,0,0,,,1600,1600,,0,3400
920361,0,0,0,0,0,0,0,0,0,0,,,,,,,
920362,0,0,0,0,0,0,0,0,0,0,,,,,,,
920368,3000,0,0,0,0,0,3000,0,0,0,,,3800,3800,,3000,0
920371,0,0,0,0,0,0,0,0,0,0,,,,,,,
920375,0,0,0,0,0,0,0,210000,0,0,,,,12000,12000,210000,0
920376,0,0,0,0,0,0,0,0,0,0,,,,,,,
920377,0,0,0,0,0,0,0,0,0,0,,,,,,,
920382,0,0,0,3264,0,0,3264,0,0,0,,,5000,5000,,0,3264
920385,0,0,0,0,0,0,0,0,0,0,,,,,,,
920390,0,0,0,0,0,0,0,0,0,0,,,,,,,
920392,0,0,0,0,0,0,0,0,0,0,,,,,,,
920395,0,0,0,0,0,65000,0,0,0,0,4000,,,4000,,65000,0
920397,0,0,0,0,0,0,0,0,0,0,,,,,,,
920398,0,0,0,0,0,0,0,0,0,0,,,,,,,
920400,0,0,0,0,0,0,0,0,0,0,,,,,,,
920402,0,0,0,0,0,0,0,0,0,0,,,,,,,
920407,0,0,0,0,0,0,0,0,0,0,,,,,,,
920434,0,0,0,0,0,0,0,0,0,0,,,,,,,
920435,0,0,0,0,0,0,0,0,0,0,,,,,,,
920437,0,0,0,0,0,0,0,0,0,0,,,,,,,
920438,0,0,0,0,0,0,0,0,0,0,,,,,,,
920441,0,0,0,0,0,0,0,0,0,0,,,,,,,
920445,0,0,0,0,0,0,0,0,0,0,,,,,,,
920447,0,0,0,0,0,0,0,0,0,0,,,,,,,
920449,0,0,0,0,0,0,0,0,0,0,,,,,,,
920452,0,0,0,0,0,0,0,0,0,0,,,,,,,
920455,0,0,0,0,0,0,0,0,0,0,,,,,,,
920458,0,0,0,0,0,0,0,0,0,0,,,,,,,
920469,0,0,0,0,0,0,0,0,0,0,,,,,,,
920475,0,0,0,0,0,0,0,0,0,0,,,,,,,
920490,0,0,0,0,0,0,0,0,0,0,,,,,,,
920492,0,0,0,0,0,0,0,0,0,0,,,,,,,
920493,0,0,0,0,0,0,0,0,0,0,,,,,,,
920500,0,0,0,0,0,0,0,0,0,0,,,,,,,
920502,0,0,0,0,0,0,0,0,0,0,,,,,,,
920503,0,0,0,0,0,0,0,0,0,0,,,,,,,
920505,0,0,0,0,0,0,0,0,0,0,,,,,,,
920506,0,0,0,0,0,0,0,0,0,0,,,,,,,
920510,0,0,0,0,0,0,0,0,0,0,,,,,,,
920512,0,0,0,0,0,0,0,0,0,0,,,,,,,
920514,0,0,0,0,0,0,0,0,0,0,,,,,,,
920515,12000,0,0,0,0,0,12000,0,4000,0,,,3500,3500,,12000,4000
920521,0,0,0,0,0,0,0,0,0,0,,,,,,,
920522,0,0,0,0,0,0,0,0,0,0,,,,,,,
920523,0,0,0,1700,0,0,1700,0,0,0,,,1680,1680,,0,1700
920527,0,0,0,0,0,0,0,0,0,0,,,,,,,
920539,0,0,0,0,0,0,0,0,0,0,,,,,,,
920559,0,0,0,0,0,0,0,0,0,0,,,,,,,
920566,0,0,0,0,0,0,0,0,0,0,,,,,,,
920569,0,0,0,0,0,70000,0,0,0,0,7200,,,7200,,70000,0
920579,0,0,0,0,0,0,0,0,0,0,,,,,,,
920599,0,0,0,0,0,0,0,0,0,0,,,,,,,
920600,0,0,0,0,0,0,0,0,0,0,,,,,,,
920617,0,0,0,0,0,0,0,0,0,0,,,,,,,
920630,0,0,0,0,0,118000,0,0,0,0,7684,,,7684,,118000,0
920632,0,0,0,0,0,0,0,0,0,0,,,,,,,
920647,0,0,0,0,0,270000,0,0,0,0,9000,,,9000,,270000,0
920648,0,0,0,0,0,0,0,0,0,0,,,,,,,
920654,0,0,0,0,0,0,0,0,0,0,,,,,,,
920660,0,0,0,0,0,0,0,0,0,0,,,,,,,
920668,0,0,0,0,0,428000,0,0,0,0,15000,2000,,17000,,428000,0
920669,0,0,0,0,0,0,0,0,0,0,,,,,,,
920682,8900,0,0,0,0,0,8900,0,0,0,,,1900,1900,,8900,0
920688,0,0,0,0,0,80000,0,0,0,0,15000,,,15000,,80000,0
920689,0,0,0,0,0,0,0,0,0,0,,,,,,,
920693,10000,0,0,0,0,0,10000,0,0,0,,,1900,1900,,10000,0
920709,0,0,0,0,0,0,0,0,0,0,,,,,,,
920710,0,0,0,0,0,0,0,0,0,0,,,,,,,
920715,0,0,0,0,0,0,0,0,0,0,,,,,,,
920716,0,0,0,0,0,0,0,0,0,0,,,,,,,
920730,0,0,0,0,0,0,0,0,0,0,,,,,,,
920733,0,0,0,0,0,0,0,8000,0,0,,,,,,,
920738,0,0,0,0,0,0,0,0,0,0,,,,,,,
920741,0,0,0,0,0,0,0,0,0,0,,,,,,,
920743,0,0,0,0,0,0,0,0,0,600,,,,,,0,600
920745,0,0,0,0,0,0,0,0,0,0,,,,,,,
920747,0,0,0,0,0,0,0,0,0,0,,,,,,,
920749,7000,0,0,0,0,0,7000,0,0,0,,,1300,1300,,7000,0
920752,0,0,0,0,0,0,0,0,0,0,,,,,,,
920776,0,0,0,0,0,0,0,0,0,0,,,,,,,
920778,0,0,0,0,0,0,0,0,0,0,,,,,,,
920781,0,0,0,0,0,0,0,0,0,0,,,,,,,
920784,0,0,0,0,0,0,0,0,0,0,,,,,,,
920788,0,0,0,0,0,0,0,0,0,0,,,,,,,
920794,0,0,0,0,0,0,0,0,0,0,,,,,,,
920796,0,0,0,0,0,0,0,0,0,0,,,,,,,
920801,0,0,0,0,0,0,0,0,0,0,,,,,,,
920809,0,0,0,0,0,0,0,0,0,0,,,,,,,
920810,0,0,0,0,0,0,0,0,0,0,,,,,,,
920812,0,0,0,0,0,0,0,0,0,0,,,,,,,
920814,0,0,0,0,0,0,0,0,0,0,,,,,,,
920815,0,0,0,0,0,0,0,0,0,0,,,,,,,
920816,0,0,0,0,0,0,0,0,0,0,,,,,,,
920817,0,0,0,0,0,0,0,0,0,0,,,,,,,
920818,0,0,0,0,0,0,0,0,0,0,,,,,,,
920819,0,0,0,0,0,0,0,0,0,0,,,,,,,
920822,0,0,0,0,0,0,0,0,0,0,,,,,,,
920825,0,0,0,0,0,0,0,0,0,8000,,,,,,0,8000
920826,0,0,0,0,0,0,0,0,1245.092031,0,,,,,,0,1245.092031
920827,0,0,0,0,0,0,0,0,1545.8154579,200,,,,,,0,1745.8154579
920829,0,0,0,0,0,0,0,0,0,0,,,,,,,
920839,0,0,0,0,0,10500,0,0,0,0,5500,,,5500,,10500,0
920840,0,0,0,0,0,42000,0,0,0,0,6000,,,6000,,42000,0
920842,0,0,0,0,0,192000,0,0,0,0,6000,,,6000,,192000,0
920845,0,0,0,0,0,0,0,0,0,0,,,,,,,
920847,0,0,0,0,0,0,0,0,0,0,,,,,,,
920849,0,0,0,0,0,0,0,0,0,0,,,,,,,
920855,0,0,0,0,0,0,0,0,0,0,,,,,,,
920858,0,0,0,0,0,0,0,0,0,0,,,,,,,
920864,0,0,0,0,0,0,0,0,0,0,,,,,,,
920865,0,0,0,0,0,0,0,0,0,0,,,,,,,
920866,0,0,0,0,0,0,0,0,0,0,,,,,,,
920867,0,0,0,0,0,0,0,0,0,0,,,,,,,
920868,0,0,0,0,0,0,0,0,0,0,,,,,,,
