nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape
512849,2,1,1,1,2008,1200,13,2,0,60
512858,2,1,1,1,2008,700,13,2,0,80
512892,1,1,1,5,2001,600,13,2,0,
512897,1,1,1,5,1980,800,13,2,0,
512921,2,2,1,1,2010,1517,13,2,0,80
512963,1,1,1,1,1991,941,12,2,0,75
512963,2,2,1,1,2004,893,12,2,0,75
513045,1,1,1,1,2011,1247,13,2,0,75
513045,2,2,1,1,2015,1158,13,2,0,70
513131,1,1,1,7,1992,485,14,2,0,
513131,2,1,1,1,1992,1200,13,2,0,90
513330,1,1,1,1,2003,700,13,2,0,80
513335,1,1,1,1,2000,700,13,2,0,100
513369,1,1,1,1,1990,648,13,2,0,75
513369,2,1,1,1,1987,1430,13,2,0,75
513377,2,2,1,2,1983,300,13,2,0,
513377,2,2,1,5,1996,600,13,2,0,
513384,1,1,1,1,1990,1100,12,2,0,70
513384,2,1,1,1,2000,584,12,2,0,50
513428,2,1,7,5,2001,260,12,2,0,
610980,1,1,1,1,1990,1300,13,2,0,70
610980,2,2,1,1,1979,1100,13,2,0,70
611453,1,1,1,1,1995,2100,13,2,0,40
611453,1,1,1,5,2003,,13,2,0,
611512,2,2,1,1,1991,1100,13,2,0,85
611614,2,1,4,3,2007,200,12,2,0,
611774,1,1,1,1,2010,1500,13,2,0,80
612011,1,1,3,1,1993,985,13,2,0,60
612423,1,1,1,5,2016,900,6,2,0,
613605,1,1,1,1,1992,1740,12,2,0,92
613605,1,1,1,5,1981,230,12,2,0,
613825,1,1,1,1,1997,200,13,2,0,30
613825,1,1,1,5,2005,700,13,2,0,
614068,1,1,1,5,2007,700,13,2,0,
614094,1,1,1,1,1998,760,13,2,0,80
614094,2,1,1,1,2008,615,12,2,0,75
614660,1,1,1,5,2007,513,13,2,0,
614683,1,1,3,1,2008,1900,13,2,0,80
614783,1,1,1,1,2010,1550,13,2,0,95
615751,1,1,1,1,1995,1800,13,2,0,85
616016,1,1,1,1,1992,498,13,2,0,70
616016,2,1,1,1,1983,740,13,2,0,70
617231,1,1,1,1,2005,500,13,2,0,70
617231,1,1,1,5,2016,265,13,2,0,
617398,1,1,2,1,2012,4000,13,2,0,80
617902,2,1,1,1,2008,2800,13,2,0,50
618755,1,1,1,1,2000,1200,13,2,0,70
618755,1,1,5,1,1999,300,12,2,0,30
618755,2,1,1,1,2000,180,13,2,0,40
619457,1,1,1,5,2012,1600,13,2,0,
620503,1,1,1,1,2006,1680,13,2,0,100
620503,2,1,1,1,2002,1650,13,2,0,100
620805,1,1,1,1,2012,1750,13,2,0,80
620805,2,2,1,1,2002,1000,13,2,0,40
620858,1,1,1,1,2011,2000,13,2,0,85
621762,2,1,1,1,1987,830,13,2,0,80
621766,1,1,1,1,2011,1250,13,2,0,80
621773,1,1,1,3,2012,280,13,2,0,
622228,1,1,1,1,2002,1200,13,2,0,80
622228,2,1,1,1,2008,1150,13,2,0,75
622306,1,1,1,5,2008,900,13,2,0,
622707,1,1,1,5,2013,800,13,2,0,
622717,1,1,1,5,2001,800,13,2,0,
622915,1,1,1,1,2003,520,14,2,0,30
622915,2,1,1,2,1960,250,13,2,0,
623281,1,1,1,1,2004,1210,13,2,0,80
623281,2,2,1,3,2005,370,13,2,0,
623606,2,1,1,1,2015,600,13,2,0,50
623619,1,1,1,5,1995,580,13,2,0,
625193,1,1,1,1,1998,1500,13,2,0,90
625193,2,1,1,1,1980,1200,13,2,0,80
625513,1,1,1,1,2009,1100,13,2,0,95
625513,2,1,1,1,1981,730,13,2,0,100
625641,1,1,1,1,1997,1600,13,2,0,65
625641,2,2,1,1,2014,1650,13,2,0,80
625694,1,1,2,1,1996,1000,13,2,0,90
626189,1,1,1,2,1997,500,12,2,0,
626240,1,1,1,1,1996,1200,13,2,0,80
626310,4,1,3,5,2000,1000,12,2,0,
626312,1,1,1,5,2004,800,12,2,0,
626361,1,1,5,1,2000,1300,12,2,0,70
626641,1,1,1,5,2007,830,13,2,0,
626680,1,1,1,1,2005,750,13,2,0,50
626868,1,1,1,1,2007,630,13,2,0,80
627067,1,1,1,1,1994,1500,13,2,0,80
627067,2,1,1,1,2000,372,13,2,0,50
628418,1,1,1,1,2010,1300,13,2,0,60
629478,1,1,1,1,1989,1000,13,2,0,70
629478,2,1,1,1,2005,1500,13,2,0,80
629488,1,1,1,1,2000,1800,13,2,0,80
629828,1,1,1,1,2001,1259,12,2,0,90
629984,1,1,1,1,1983,480,13,2,0,75
629984,1,1,1,5,1995,300,13,2,0,
630650,1,1,1,1,2002,500,13,2,0,70
630650,1,1,1,5,2005,600,13,2,0,
630858,1,1,1,1,2002,500,13,2,0,80
630858,2,1,1,1,1997,1300,13,2,0,80
631016,1,1,1,1,1992,2114,13,2,0,70
631016,2,1,1,1,1999,1020,13,2,0,66
631306,1,1,1,1,2005,1200,13,2,0,90
631431,1,1,1,1,2011,840,13,2,0,90
631431,1,1,1,1,2011,840,13,2,0,90
631431,2,2,1,1,1995,1370,13,2,0,95
631712,3,1,1,1,1994,900,13,2,0,70
631954,1,1,1,1,2006,870,13,2,0,60
632099,1,1,1,1,2000,960,13,2,0,90
632118,1,1,1,1,1997,2200,13,2,0,86
632118,1,1,1,4,2010,515,13,2,0,
633458,1,1,1,1,2010,2200,13,2,0,70
633654,1,1,1,1,2010,2000,13,1,7000,100
633941,1,1,1,1,1970,600,13,2,0,70
633941,1,1,1,5,2004,400,13,2,0,
634442,1,1,1,1,2005,150,13,2,0,5
634442,2,1,1,1,2005,1500,13,2,0,40
634732,1,1,1,1,2012,950,13,2,0,70
635007,1,1,1,1,1985,499,13,2,0,40
635007,2,2,1,1,1981,940,13,2,0,40
635514,2,1,1,4,1985,1100,12,2,0,
636206,1,1,1,1,1993,1400,13,2,0,80
636206,2,1,1,4,2012,300,13,2,0,
636289,1,1,1,1,2005,795,13,2,0,65
636289,2,1,1,1,2003,1600,13,2,0,80
636401,1,1,1,1,1998,1000,13,2,0,100
636401,2,1,1,4,2015,400,13,2,0,
636407,1,1,1,1,2005,750,13,2,0,100
636407,2,2,1,1,2010,500,13,2,0,100
636418,1,1,1,1,1992,470,13,2,0,60
636418,2,1,1,1,1994,500,13,2,0,60
637242,1,1,1,5,2003,820,13,2,0,
637619,1,1,1,1,1996,990,13,2,0,70
637619,2,2,1,1,1993,890,13,2,0,80
637701,1,1,1,1,1996,900,13,2,0,70
637701,2,1,1,1,2008,800,13,2,0,60
637711,1,1,1,1,1995,1200,12,2,0,60
637869,1,1,1,1,2004,1300,13,2,0,80
638250,1,1,1,1,2008,1230,13,2,0,70
638339,1,1,1,1,2016,1730,13,2,0,100
638360,1,1,1,1,2010,2700,13,2,0,90
639013,1,1,1,5,2012,810,13,2,0,
639502,2,2,1,1,2006,2300,13,2,0,95
639575,1,1,1,1,2004,550,13,2,0,50
640164,1,1,1,1,2005,2000,13,2,0,80
640164,2,2,1,1,2008,1700,13,2,0,80
640790,1,1,1,1,1984,480,13,2,0,70
640790,1,1,1,5,2008,1000,13,2,0,
640837,1,1,1,1,1994,1260,13,2,0,90
640837,1,1,3,6,1946,320,12,2,0,
640837,2,2,1,1,1989,1000,13,2,0,70
640954,1,1,1,1,1994,1985,12,2,0,80
641084,1,1,1,1,2011,870,13,2,0,80
641624,1,1,1,1,1996,1700,13,2,0,90
641628,1,1,1,1,1994,1500,13,2,0,90
648534,3,1,1,4,2000,450,12,2,0,
648636,2,1,1,4,2016,600,13,1,30000,
648636,2,1,1,5,1987,630,13,2,0,
648863,1,1,1,1,1986,816,12,2,0,70
648863,1,1,1,5,2004,501,12,2,0,
649032,1,1,1,1,2010,1300,13,2,0,70
649071,2,2,1,1,2011,1100,13,2,0,80
649391,1,1,1,1,1997,700,14,2,0,70
649391,1,1,1,5,1995,500,13,2,0,
650027,1,1,1,1,2015,1100,13,2,0,80
650048,1,1,1,5,2006,1400,13,2,0,
650079,1,1,1,5,1990,500,13,2,0,
650091,1,1,1,1,2005,780,12,2,0,80
650091,2,1,1,1,2004,640,12,2,0,80
670338,1,1,1,1,1996,600,13,2,0,85
670338,1,1,1,5,2013,300,13,2,0,
670362,1,1,1,1,2007,590,14,2,0,80
670362,2,1,1,1,2005,700,14,2,0,100
670652,1,1,1,1,2000,1200,12,2,0,70
670670,1,1,1,1,1999,900,12,2,0,80
670670,2,2,1,2,1999,450,12,2,0,
670698,1,1,1,1,2002,600,12,2,0,50
670698,2,1,2,1,1985,600,12,2,0,50
670711,2,1,1,1,2006,850,13,2,0,85
670762,1,1,1,1,2008,530,6,2,0,100
670762,1,1,6,5,1986,500,12,2,0,
670853,1,1,1,5,2000,480,12,2,0,
670853,2,1,1,1,1998,687,12,2,0,80
671105,1,1,1,3,2007,650,13,2,0,
671149,1,1,1,1,1975,600,13,2,0,80
671149,1,1,5,1,1975,600,13,2,0,70
671153,1,1,1,1,2010,1300,13,2,0,20
671153,2,1,1,1,2010,200,13,2,0,
671200,1,1,1,1,1980,480,14,2,0,80
671200,2,2,1,4,1990,600,14,2,0,
671200,2,2,1,4,2010,500,12,2,0,
671296,1,1,1,5,1992,580,13,2,0,
671520,2,1,2,3,1982,800,13,2,0,
671582,1,1,1,1,1995,1060,13,2,0,70
671582,2,1,1,1,1995,1100,13,2,0,80
671698,3,3,1,1,2004,980,13,2,0,70
671739,1,1,1,1,2006,3300,13,2,0,70
671838,1,1,1,5,2012,1200,13,2,0,
671904,1,1,1,1,2006,970,13,2,0,50
671904,2,2,1,1,2006,950,13,2,0,50
672063,1,1,1,1,2015,1000,13,2,0,80
672063,2,1,1,1,2015,1100,13,2,0,85
672065,1,1,1,1,2005,1200,13,2,0,90
672065,2,2,1,1,1995,1100,13,2,0,90
672351,1,1,1,1,1990,450,13,2,0,60
672351,1,1,1,1,1990,850,13,2,0,70
672430,1,1,1,5,2014,800,12,2,0,
672486,1,1,1,1,1999,1100,13,2,0,50
672486,2,2,1,3,2005,330,13,2,0,
672541,1,1,1,1,2000,1600,13,2,0,80
672541,2,2,1,1,1997,1800,13,2,0,90
672620,1,1,1,1,2016,1041,13,2,0,50
672679,1,1,1,1,2000,1700,13,2,0,90
672854,1,1,1,5,2007,570,12,2,0,
672985,1,1,1,1,1991,3000,13,2,0,80
673050,1,1,1,1,2008,510,13,2,0,70
673050,2,2,1,1,2002,1400,13,2,0,80
673051,1,1,1,1,1978,898,13,2,0,100
673378,1,1,1,1,2014,1340,12,2,0,85
673378,2,1,1,1,2010,1750,12,2,0,85
673419,1,1,1,5,1990,900,13,2,0,
673421,1,1,1,1,1987,1000,13,2,0,80
673423,1,1,1,1,2008,1000,13,2,0,80
673424,1,1,1,1,2003,1000,13,2,0,85
673451,1,1,1,1,2016,3500,13,2,0,70
673540,1,1,1,1,1992,700,13,2,0,60
673570,1,1,1,2,1996,400,12,1,400,
673570,2,1,1,1,1996,700,12,1,700,40
673661,1,1,1,1,2005,1800,13,2,0,85
673816,1,1,1,1,2004,360,13,2,0,40
673816,2,1,1,1,2009,1452,13,2,0,80
673828,1,1,1,2,1994,267,13,2,0,
673828,2,1,1,1,1990,1239,13,2,0,55
673847,2,2,1,1,2010,1000,12,2,0,50
673858,1,1,1,1,2015,1000,13,2,0,70
673963,1,1,1,1,1993,1800,13,2,0,75
673970,2,1,1,1,2004,1400,13,2,0,75
674019,1,1,1,1,2015,1350,12,2,0,80
674063,1,1,1,1,1986,1500,13,2,0,65
674196,1,1,1,1,2010,800,13,2,0,40
674196,2,1,1,1,2012,700,13,2,0,60
674229,1,1,1,1,2005,730,12,2,0,50
674237,1,1,1,5,2011,700,13,2,0,
674281,2,2,1,1,2015,987,13,2,0,70
674283,1,1,1,1,2002,867,13,2,0,70
674287,1,1,1,1,2008,1740,13,2,0,70
674361,2,1,1,1,2009,1400,13,2,0,80
674440,1,1,1,1,1992,760,13,2,0,70
674440,2,2,1,1,1996,683,13,2,0,60
674489,1,1,1,1,1996,700,13,2,0,70
674489,1,1,1,5,2003,270,13,2,0,
674542,1,1,1,3,2013,1290,13,2,0,
674572,1,1,1,5,2006,630,13,2,0,
674686,1,1,1,1,2015,620,13,2,0,70
674686,2,1,1,1,2007,805,13,2,0,50
674686,4,1,1,1,1980,600,13,2,0,60
674686,4,1,1,5,2009,220,13,2,0,
674768,1,1,1,1,2009,230,12,2,0,25
674768,2,2,1,1,2000,1543,13,2,0,80
674781,1,1,1,1,1991,1350,13,2,0,70
674781,2,1,1,1,1991,800,13,2,0,60
674800,2,1,1,1,2004,1500,12,2,0,20
674815,1,1,1,1,1995,1350,13,2,0,80
674817,2,1,1,1,2012,1200,13,2,0,70
674968,1,1,1,4,2010,270,13,2,0,
674968,2,2,1,1,1987,1500,13,2,0,100
674970,1,1,1,1,2016,500,13,2,0,50
674974,2,1,1,4,2016,270,13,2,0,
675086,1,1,1,1,2007,1600,13,2,0,70
675132,2,1,1,1,2011,1250,13,2,0,100
675265,1,1,1,1,2007,1050,13,2,0,80
675265,2,2,1,1,2014,640,13,2,0,60
675265,3,1,1,3,2001,270,13,2,0,
675265,4,2,1,1,1978,520,13,2,0,50
675265,4,2,1,5,1987,440,13,2,0,
675645,1,1,1,1,2000,900,13,2,0,100
675656,2,1,1,1,1984,975,13,2,0,80
675656,3,3,1,1,2003,460,13,2,0,80
675667,1,1,1,5,2009,1100,13,2,0,
675739,1,1,1,1,2009,600,13,2,0,70
675739,1,1,1,5,1993,500,13,2,0,
675906,1,1,1,1,1992,720,13,2,0,80
675906,1,1,4,3,1985,1200,13,2,0,
675906,2,2,1,1,1998,490,13,2,0,70
675953,1,1,1,1,2015,1600,13,2,0,85
675953,2,2,1,1,2008,2200,13,2,0,90
675983,2,2,1,1,1988,1300,13,2,0,80
676030,1,1,2,1,1994,2000,13,2,0,100
676030,4,2,2,5,2015,800,13,1,1600,
676060,1,1,1,1,1995,1600,13,2,0,100
676259,1,1,1,2,1997,550,13,2,0,
676304,2,2,1,5,1993,550,13,2,0,
676374,1,1,1,1,1998,1100,13,2,0,100
676374,2,2,1,1,2009,1000,13,2,0,100
676391,1,1,1,1,1997,900,13,2,0,90
676521,1,1,1,1,1992,1500,13,2,0,85
676557,2,2,1,5,2014,1250,13,2,0,
676580,1,1,1,5,1982,800,13,2,0,
676670,1,1,1,1,1995,820,13,2,0,100
676670,1,1,1,5,2014,410,13,2,0,
676772,1,1,1,1,1984,400,13,2,0,50
676772,1,1,1,5,2001,800,13,2,0,
676807,1,1,1,5,2015,330,13,2,0,
676844,2,1,1,1,2012,880,13,2,0,30
676941,1,1,1,1,2014,447,13,2,0,40
677124,1,1,1,2,1999,400,13,2,0,
677124,2,1,1,3,2005,290,13,2,0,
677124,2,1,1,3,2007,700,13,2,0,
677130,1,1,1,1,2010,1200,13,2,0,60
677130,2,2,1,1,2001,209,13,2,0,50
677167,1,1,1,1,2005,1760,13,2,0,80
677167,2,2,1,1,2007,1610,13,2,0,80
677195,1,1,1,1,2005,2900,13,2,0,80
677195,2,1,1,1,2004,1900,13,2,0,80
677220,2,2,1,1,2001,1350,13,2,0,75
677277,1,1,2,1,2008,1970,13,2,0,100
677287,1,1,1,4,2016,200,13,2,0,
677339,1,1,1,1,2009,500,13,2,0,50
677339,1,1,6,1,2005,200,12,2,0,10
677422,1,1,1,1,1988,1300,13,2,0,85
677422,2,1,2,1,1996,1200,13,2,0,85
677464,1,1,1,1,1987,600,13,2,0,70
677464,2,2,1,1,1993,900,13,2,0,80
677474,1,1,1,1,1980,980,13,2,0,70
677474,2,1,1,1,2002,890,13,2,0,70
677475,1,1,1,1,2013,957,13,2,0,70
677475,2,1,1,1,2015,890,13,2,0,70
677476,1,1,1,5,2002,580,13,2,0,
677627,1,1,1,1,2002,1100,13,2,0,40
677897,2,1,1,1,2007,1200,13,2,0,80
677946,1,1,1,1,2000,3000,13,2,0,60
677946,2,1,1,1,2002,2000,13,2,0,70
677964,1,1,1,1,2012,1150,13,2,0,100
680060,1,1,1,1,2012,700,13,2,0,50
680060,2,2,1,5,1972,600,12,2,0,
680143,1,1,1,1,1997,670,13,2,0,80
680143,1,1,1,5,1987,650,13,2,0,
680143,1,1,4,4,2011,500,13,2,0,
680144,1,1,1,1,2013,1100,13,2,0,70
680146,1,1,1,1,1989,1030,13,2,0,80
680239,1,1,1,1,1995,500,13,2,0,70
680239,2,1,1,1,1991,1100,13,2,0,80
680243,1,1,1,1,2006,1300,13,2,0,78
680243,2,2,1,1,2001,1030,13,2,0,70
680311,1,1,1,1,1988,900,13,2,0,50
680391,1,1,1,1,1998,1485,13,2,0,80
680391,2,2,1,1,1999,1680,13,2,0,80
680498,3,2,1,3,1993,750,12,2,0,
680498,3,2,1,3,1998,820,12,2,0,
680498,3,2,1,4,2011,450,12,2,0,
680500,1,1,1,1,1995,550,13,2,0,60
680500,1,1,6,1,1999,700,13,2,0,90
680686,1,1,1,1,1997,1500,13,2,0,70
680686,2,1,1,1,2012,700,13,2,0,70
680732,1,1,1,1,2013,750,13,2,0,100
680732,1,1,1,5,2003,750,13,2,0,
680771,1,1,1,1,2007,1000,13,2,0,70
680771,1,1,1,5,2008,300,13,2,0,
680861,1,1,1,1,2002,840,13,2,0,60
680861,2,2,1,1,1998,629,13,2,0,60
680943,1,1,1,1,1985,1350,13,2,0,90
680943,1,1,1,5,2001,350,13,2,0,
681097,1,1,1,1,2009,500,13,1,420,90
681097,2,1,1,1,2005,730,13,2,0,90
681192,1,1,1,1,2002,960,12,2,0,75
681329,2,1,1,4,2012,300,12,2,0,
681349,1,1,1,1,2014,800,13,2,0,80
681380,2,1,1,1,2016,800,13,2,0,70
681403,2,1,1,4,2010,265,13,2,0,
681430,1,1,1,1,2007,504,13,2,0,30
681499,1,1,1,1,1999,950,13,2,0,80
681658,1,1,1,1,1981,1200,13,2,0,65
681668,1,1,1,1,2005,500,14,2,0,10
681668,2,2,1,1,2010,1000,13,2,0,100
681673,2,1,1,1,1982,720,13,2,0,80
681929,1,1,1,1,2003,800,13,2,0,80
682006,1,1,1,1,1996,3000,13,2,0,70
682118,1,1,1,1,1990,500,14,2,0,70
682118,1,1,1,5,2009,280,14,2,0,
682125,1,1,1,1,2000,1047,13,2,0,30
682169,1,1,1,5,2015,820,13,2,0,
682192,1,1,1,1,2001,650,13,2,0,80
682192,2,1,1,1,1995,1400,13,2,0,90
682210,1,1,1,1,2010,1600,13,2,0,80
682240,1,1,1,1,1998,1453,12,2,0,80
682240,2,2,1,1,2007,1148,12,2,0,75
682282,1,1,1,1,1996,800,13,2,0,80
682282,1,1,1,5,2014,800,13,2,0,
682360,1,1,1,4,1972,400,12,2,0,
682360,1,1,1,5,2014,300,13,2,0,
682363,1,1,1,1,2002,1300,13,2,0,100
682363,1,1,1,5,2004,300,13,2,0,
682398,1,1,1,5,2003,1100,13,2,0,
682457,2,1,1,1,2009,1500,13,2,0,90
682496,1,1,1,3,2000,280,13,2,0,
682496,2,2,1,2,1985,580,13,2,0,
682532,1,1,1,1,1988,1000,13,2,0,60
682625,1,1,1,1,2003,730,13,2,0,70
682625,1,1,3,2,2003,190,12,2,0,
682732,2,1,1,2,2016,450,5,2,0,
682732,2,1,1,2,2016,450,5,2,0,
682732,2,1,1,8,2016,450,5,2,0,
682732,2,1,1,8,2016,450,5,2,0,
682732,2,1,7,2,2016,450,5,2,0,
682737,1,1,1,1,2007,2000,13,2,0,80
682737,2,1,1,1,2015,2100,13,2,0,80
682737,4,1,1,4,1990,600,13,2,0,
682737,4,1,1,5,2011,500,13,2,0,
682782,1,1,1,1,1999,816,13,2,0,60
682783,1,1,1,1,1991,1200,13,2,0,50
682812,1,1,1,1,2016,1100,13,2,0,50
682829,1,1,1,1,1994,1598,13,2,0,66
682900,1,1,1,5,2001,140,13,2,0,
682969,1,1,1,1,2010,1700,13,2,0,80
683042,1,1,2,1,1990,1500,13,2,0,80
683043,1,1,1,1,2004,450,13,2,0,50
683043,2,1,1,4,1991,1100,13,2,0,
683052,1,1,1,1,1998,220,13,2,0,40
683052,1,1,1,5,2001,1400,13,2,0,
683081,1,1,1,5,1998,600,13,2,0,
683120,1,1,1,5,2014,614,13,2,0,
683121,1,1,1,1,1996,1500,13,2,0,80
683121,2,1,1,1,2002,600,13,2,0,80
683177,2,2,1,1,2014,1250,13,2,0,80
683230,1,1,1,1,1982,500,13,2,0,75
683230,1,1,1,5,2012,320,13,2,0,
683245,1,1,1,1,2008,1500,13,2,0,80
683245,2,1,1,1,2008,1400,13,2,0,70
683248,1,1,1,1,2015,1600,13,2,0,85
683250,1,1,1,1,2012,1700,13,2,0,85
683250,2,1,1,1,2013,1650,13,2,0,80
683251,1,1,1,5,2009,550,13,2,0,
683399,1,1,1,1,2013,1700,13,2,0,90
683431,1,1,1,5,1990,680,13,2,0,
683469,1,1,1,1,2008,1200,13,2,0,100
683544,1,1,2,1,2001,1800,13,2,0,80
683544,2,1,2,1,2007,1300,13,2,0,80
683645,1,1,1,1,2003,640,13,2,0,40
683645,2,2,1,1,2003,1100,13,2,0,60
683650,1,1,1,1,2001,750,13,2,0,60
683650,2,2,1,1,1999,715,13,2,0,50
683660,1,1,1,1,1999,1200,13,2,0,80
683661,1,1,4,1,2014,1200,13,2,0,85
683675,1,1,1,3,2005,286,13,2,0,
683675,2,1,1,1,2011,1000,13,2,0,70
683727,1,1,1,5,2006,500,13,2,0,
683737,2,1,1,5,1983,820,13,2,0,
683767,1,1,1,1,2015,1370,13,2,0,100
683767,2,1,1,1,2006,880,13,2,0,80
683785,1,1,1,1,2011,1194,13,2,0,80
683829,1,1,1,1,1989,1200,13,2,0,100
683829,1,1,1,3,1989,220,13,2,0,
683829,2,2,1,1,1991,499,13,2,0,100
683861,1,1,1,5,2014,800,12,2,0,
683881,1,1,1,2,1995,350,13,2,0,
683881,1,1,1,5,2000,250,13,2,0,
683896,1,1,1,1,2009,500,14,2,0,50
683896,2,1,1,1,1992,1150,13,2,0,80
683974,1,1,1,1,1993,700,13,2,0,55
683974,2,1,1,1,1992,500,13,2,0,45
683991,2,1,1,1,2007,800,12,2,0,60
684037,1,1,1,1,1985,835,13,2,0,100
684037,2,1,1,1,1987,1215,13,2,0,100
684218,2,1,1,1,1990,900,13,2,0,70
684280,1,1,1,1,2011,1000,13,2,0,60
684328,2,2,1,3,2014,700,13,2,0,
684359,1,1,1,1,2005,1000,13,2,0,90
684359,2,2,1,1,2014,1200,13,2,0,80
684434,1,1,1,1,2003,1200,13,2,0,85
684434,2,1,1,1,2000,2200,13,2,0,90
684442,1,1,1,1,2005,950,13,2,0,75
684454,1,1,1,1,2005,1000,13,2,0,80
684454,2,2,1,1,2007,500,13,2,0,60
684524,1,1,1,1,1996,600,13,2,0,80
684524,1,1,1,5,2000,400,13,2,0,
684525,1,1,1,1,2016,1700,13,2,0,80
684557,1,1,1,1,2005,1200,13,2,0,80
684557,2,2,1,1,2009,1000,13,2,0,80
684564,2,2,1,1,1996,1510,13,2,0,90
684665,1,1,1,1,2016,298,13,2,0,20
684665,1,1,1,5,2005,500,13,2,0,
684684,1,1,1,1,1985,1400,13,2,0,70
684784,2,2,1,1,2004,1200,13,2,0,80
684882,1,1,1,3,2011,280,13,2,0,
684882,1,1,1,5,1984,560,13,2,0,
684885,2,1,1,1,2016,1997,13,2,0,90
684928,1,1,1,1,1967,840,13,2,0,60
684937,1,1,1,1,2013,750,13,2,0,70
685002,1,1,1,1,2015,2500,13,2,0,90
685056,1,1,1,5,2008,460,13,2,0,
685124,1,1,1,1,2010,783,13,2,0,20
685130,2,2,1,1,1985,1420,13,2,0,70
685148,1,1,1,1,2002,700,13,2,0,90
685148,2,1,1,3,2004,1100,13,2,0,
685149,1,1,2,1,1997,1700,13,2,0,10
685150,1,1,1,1,2008,1270,13,2,0,80
685153,1,1,1,2,2000,450,13,2,0,
685153,2,1,1,1,1991,800,13,2,0,80
685164,2,1,1,1,2016,3500,7,2,0,90
685192,2,1,1,1,2000,2500,13,2,0,70
685258,1,1,1,1,1997,1000,13,2,0,80
685297,1,1,1,1,1985,400,12,2,0,54
685297,1,1,1,5,2005,200,12,2,0,
685297,2,2,1,2,1980,400,12,2,0,
685300,1,1,1,1,2011,1500,13,2,0,90
685451,1,1,1,5,2014,1100,13,2,0,
685454,1,1,1,1,1987,1130,13,2,0,70
685466,1,1,1,1,1985,1200,13,2,0,90
685466,2,1,1,1,1990,1200,13,2,0,90
685505,1,1,1,1,1992,1133,13,2,0,80
685528,1,1,1,1,2006,1200,13,2,0,80
685537,1,1,1,1,2000,1000,12,2,0,80
685560,1,1,1,5,1983,806,13,2,0,
685582,1,1,1,1,1994,1300,13,2,0,100
685582,2,2,1,1,1994,1050,13,2,0,70
685727,1,1,1,5,1975,600,12,2,0,
685733,1,1,1,5,2002,989,13,2,0,
685734,1,1,1,5,2009,956,13,2,0,
685742,1,1,1,1,1987,450,13,2,0,90
685747,1,1,1,1,2002,500,13,2,0,90
685747,2,2,1,3,1980,500,13,2,0,
685780,1,1,1,1,2004,2300,13,2,0,80
685891,1,1,1,1,2004,1350,12,2,0,75
685891,2,2,1,1,2008,680,12,2,0,45
685895,1,1,1,1,2007,1440,13,2,0,90
685902,2,1,1,5,2008,900,13,2,0,
685906,1,1,4,3,2008,280,12,2,0,
685906,2,2,1,1,2003,758,13,2,0,70
685965,1,1,1,2,2016,400,13,2,0,
685965,2,1,1,1,2009,900,13,2,0,65
686032,1,1,1,1,2005,1480,13,2,0,80
686032,2,1,1,1,1980,950,13,2,0,40
686133,1,1,1,1,2004,1550,13,2,0,30
686133,1,1,1,5,2005,200,13,2,0,
686134,1,1,1,1,2006,2000,13,2,0,75
686134,2,2,2,1,2012,1550,13,2,0,75
686173,1,1,1,1,2009,1530,13,2,0,85
686173,2,1,5,1,2010,400,13,2,0,30
686178,2,2,1,1,2013,1500,13,2,0,80
686190,1,1,1,5,2015,730,13,2,0,
686325,1,1,1,1,1990,900,13,2,0,80
686423,1,1,1,1,1989,690,13,2,0,80
686423,2,1,1,1,1992,890,13,2,0,80
686429,1,1,1,1,1997,800,13,2,0,70
686494,1,1,1,1,2006,1600,13,2,0,70
686494,2,2,1,1,2003,1800,13,2,0,70
686543,2,1,1,1,2003,1100,12,2,0,70
686559,1,1,1,1,1970,800,13,2,0,80
686559,1,1,1,5,1981,800,13,2,0,
686579,1,1,1,5,1997,750,13,2,0,
686602,1,1,2,1,1987,1250,13,2,0,80
686657,1,1,1,1,2016,1600,13,2,0,100
686657,1,1,1,5,2016,250,13,2,0,
686658,1,1,1,1,2009,850,13,2,0,80
686661,1,1,1,1,2013,500,13,2,0,60
686661,2,1,1,1,1994,1400,13,2,0,80
686806,1,1,1,3,2007,289,13,2,0,
686831,1,1,1,1,1997,550,13,2,0,60
686831,1,1,1,5,2014,250,13,2,0,
686863,1,1,1,1,1997,900,13,2,0,80
686870,1,1,1,5,1988,650,13,2,0,
686913,1,1,1,1,2010,850,13,2,0,70
687007,1,1,1,5,1979,1200,13,2,0,
687018,1,1,1,1,1992,500,13,2,0,70
687018,2,2,1,1,1984,1000,13,2,0,85
687030,1,1,1,1,2007,1200,13,2,0,70
687030,2,1,1,1,2004,1400,13,2,0,80
687033,1,1,1,5,2000,700,13,2,0,
687039,1,1,1,5,2015,987,13,2,0,
687056,1,1,1,1,2005,1050,13,2,0,80
687056,2,1,1,1,2012,500,13,2,0,50
687075,1,1,1,1,2003,882,13,2,0,80
687099,1,1,2,1,1996,1300,13,2,0,70
687099,2,1,1,1,1996,1300,13,2,0,70
687099,2,1,1,1,2006,200,13,2,0,50
687157,1,1,1,3,1985,687,13,2,0,
687164,1,1,1,5,1984,490,13,2,0,
687164,2,1,1,1,2014,820,13,2,0,70
687250,1,1,1,1,2008,1900,13,2,0,50
687250,1,1,1,1,2016,,4,2,0,
