nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
924904,58423.550005,34000,34000,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,4923.5500052,4800,0,4800,123.55000517,123.55000517,0,0,0,10,5
924936,16538.485456,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,4838.485456,4800,0,4800,38.485456004,38.485456004,0,0,0,3,2
924937,21010.635446,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010.6354459,3000,0,3000,10.635445907,10.635445907,0,0,0,4,2
924939,11200.995845,0,0,0,8190,8190,8190,0,0,0,0,0,0,0,0,0,0,3010.9958446,3000,0,3000,10.995844573,10.995844573,0,0,0,2,1
924940,11164.979223,0,0,0,8710,8710,8710,0,0,0,0,0,0,0,0,0,0,2454.9792229,2400,0,2400,54.979222863,54.979222863,0,0,0,2,1
924979,24436.652815,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,3636.6528152,3600,0,3600,36.652815242,36.652815242,0,0,0,5,3
924983,15211.177125,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,4811.177125,4800,0,4800,11.177125006,11.177125006,0,0,0,3,2
924991,32536.74953,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,36.749529845,0,0,0,36.749529845,36.749529845,0,0,0,7,4
924992,16001.575537,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5755367992,0,0,0,1.5755367992,1.5755367992,0,0,0,3,2
925009,14033.098198,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,3633.0981977,3600,0,3600,33.098197737,33.098197737,0,0,0,2,1
925011,16600,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,3,2
925015,6350,0,0,0,2750,4550,4550,0,-1800,0,0,-1800,0,1800,0,0,0,3600,3600,0,3600,0,0,0,0,0,1,1
925021,9840,0,0,0,6240,6240,6240,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,1,1
925022,14200,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,2,1
925024,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
925025,12570,0,0,0,8970,8970,8970,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,2,1
925026,15400,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,3,2
925027,30700,26500,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,7,4
925028,13500,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,2,1
925029,41800,36400,36400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,0,5400,0,0,0,0,0,8,4
925030,12230,0,0,0,9230,9230,9230,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,2,1
925068,15035.656971,0,0,0,7410,7410,7410,0,0,0,0,0,0,0,0,0,0,7625.6569707,7600,0,7600,25.65697067,25.65697067,0,0,0,3,2
925070,16424.573475,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,6024.5734751,6000,0,6000,24.573475075,24.573475075,0,0,0,3,2
925072,16707.376811,0,0,0,11882,11882,11882,0,0,0,0,0,0,0,0,0,0,4825.3768111,4800,0,4800,25.376811076,25.376811076,0,0,0,3,2
925074,15036.652815,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,36.652815242,0,0,0,36.652815242,36.652815242,0,0,0,3,2
925083,37018.932112,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6018.9321119,6000,0,6000,18.93211192,18.93211192,0,0,0,8,4
925099,35234.428121,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0,7234.4281208,7200,0,7200,34.428120841,34.428120841,0,0,0,7,4
925106,31025.129387,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,6025.1293871,6000,0,6000,25.129387083,25.129387083,0,0,0,7,4
925111,7800,0,0,0,5400,5400,5400,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
925112,8900,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
925113,8400,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,600,600,0,600,0,0,0,0,0,1,1
925114,11590,0,0,0,9190,9190,9190,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,2,1
925115,8200,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,3200,0,0,0,0,0,1,1
925116,15401.374356,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,2401.3743558,2400,0,2400,1.3743558149,1.3743558149,0,0,0,3,2
925117,24625.962143,16205.962143,16205.96,0,6020,5520,5520,0,500,500,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,5,3
925118,19551.824921,0,0,0,16950,16950,16950,0,0,0,0,0,0,0,0,0,0,2601.8249213,2600,0,2600,1.8249212683,1.8249212683,0,0,0,4,2
925120,7807.330563,1200,1200,0,4800,4800,4800,0,0,0,0,0,0,0,0,0,0,1807.330563,1800,0,1800,7.3305630485,7.3305630485,0,0,0,1,1
925121,14300,5000,5000,0,6900,5400,5400,0,1500,1500,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,2,1
925164,19023.82433,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.824329907,0,0,0,23.824329907,23.824329907,0,0,0,4,2
925170,28818.326408,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,4818.3264076,4800,0,4800,18.326407621,18.326407621,0,0,0,6,3
925179,19010.995845,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.995844573,0,0,0,10.995844573,10.995844573,0,0,0,4,2
925201,16795.29732,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,4795.2973196,4700,0,4700,95.29731963,95.29731963,0,0,0,3,2
925202,10221.991689,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,3021.9916891,3000,0,3000,21.991689145,21.991689145,0,0,0,1,1
925204,44756.589375,16000,16000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,8756.5893745,5400,0,5400,3356.5893745,1495.4348619,0,1861.1545127,0,9,5
925206,22173.30563,7000,7000,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,6073.3056305,6000,0,6000,73.305630485,73.305630485,0,0,0,5,3
925207,13832.987534,0,0,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,4832.9875337,4800,0,4800,32.987533718,32.987533718,0,0,0,2,1
925209,10203.665282,0,0,0,7700,7700,7700,0,0,0,0,0,0,0,0,0,0,2503.6652815,2500,0,2500,3.6652815242,3.6652815242,0,0,0,1,1
925211,12157.330563,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,2407.330563,2400,0,2400,7.3305630485,7.3305630485,0,0,0,2,1
925212,13200,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,2,1
925213,20436.652815,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4836.6528152,4800,0,4800,36.652815242,36.652815242,0,0,0,4,2
925216,28293.983378,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,13000,13000,0,4243.9833783,4200,0,4200,43.983378291,43.983378291,0,0,0,6,3
925223,35903.665282,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903.6652815,3900,0,3900,3.6652815242,3.6652815242,0,0,0,7,4
925224,25721.991689,7000,7000,0,700,0,0,0,700,0,700,0,0,0,6000,6000,0,12021.991689,12000,0,12000,21.991689145,21.991689145,0,0,0,6,3
925226,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,8400,0,0,0,0,0,1,1
925228,29600,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,7,4
925229,35019.776687,25350,25000,350,1100,0,0,0,1100,0,1100,0,0,0,0,0,0,8569.7766866,9600,0,9600,-1030.223313,7.3305630485,0,0,1037.5538765,7,4
925243,30003.665282,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6003.6652815,6000,0,6000,3.6652815242,3.6652815242,0,0,0,7,4
925246,89200,36000,36000,0,21600,21600,21600,0,0,0,0,0,0,0,28000,28000,0,3600,3600,0,3600,0,0,0,0,0,10,5
925250,11400,0,0,0,5400,5400,5400,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,2,1
925253,3800,0,0,0,1400,1400,1400,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
925254,8400,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,1200,1200,0,1200,0,0,0,0,0,1,1
925261,11425.656971,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,3625.6569707,3600,0,3600,25.65697067,25.65697067,0,0,0,2,1
925270,9500,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,1,1
925276,17000,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
925281,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,1,1
925284,25001.34736,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.3473601,3000,0,3000,1.347360141,1.347360141,0,0,0,6,3
925291,26400,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,6,3
925312,49552.016655,22000,22000,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,2552.0166552,2550,0,2550,2.0166551523,2.0166551523,0,0,0,9,5
925316,3002.9460474,0,0,0,600,0,0,0,600,600,0,0,0,0,0,0,0,2402.9460474,2400,0,2400,2.9460473503,2.9460473503,0,0,0,1,1
925322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
925328,18600,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,4,2
925331,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,1,1
925334,30400,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,7,4
925337,74181.682969,27000,27000,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,12081.682969,12000,0,12000,81.682968868,14.661126097,0,67.021842771,0,10,5
925341,14268.326408,0,0,0,5850,5850,5850,0,0,0,0,0,0,0,0,0,0,8418.3264076,8400,0,8400,18.326407621,18.326407621,0,0,0,2,1
925342,25901.313941,0,0,0,5850,5850,5850,0,0,0,0,0,0,0,7000,7000,0,13051.313941,13000,0,13000,51.313941339,51.313941339,0,0,0,6,3
925346,46740.841484,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740.841484,10700,0,10700,40.841484434,7.3305630485,0,33.510921386,0,9,5
925347,16073.30563,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,3073.3056305,3000,0,3000,73.305630485,73.305630485,0,0,0,3,2
925348,8000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
925351,16640.318097,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,3640.3180968,3600,0,3600,40.318096766,40.318096766,0,0,0,3,2
925355,53003.665282,35000,35000,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,6003.6652815,6000,0,6000,3.6652815242,3.6652815242,0,0,0,9,5
925359,15100,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,3,2
925360,15218.326408,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218.3264076,4200,0,4200,18.326407621,18.326407621,0,0,0,3,2
925362,21505.255765,17700,17000,700,0,0,0,0,0,0,0,0,0,0,0,0,0,3805.2557654,3600,0,3600,205.25576536,205.25576536,0,0,0,5,3
925363,55229.322252,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5229.3222522,5200,0,5200,29.322252194,29.322252194,0,0,0,9,5
925365,39510.511531,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,35000,0,4510.5115307,4100,0,4100,410.51153071,410.51153071,0,0,0,8,4
925367,60802.459699,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10802.459699,9800,9600,200,1002.4596985,362.8628709,79.248800574,560.34802705,0,10,5
925368,36830.469317,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6830.4693171,7300,1500,5800,-469.5306829,14.661126097,0,0,484.19180903,8,4
925373,21914.480914,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,5014.4809138,5200,0,5200,-185.5190862,21.991689145,0,0,207.5107753,5,3
925377,19810.995845,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810.9958446,4800,0,4800,10.995844573,10.995844573,0,0,0,4,2
925381,22213.665282,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,3363.6652815,3360,0,3360,3.6652815242,3.6652815242,0,0,0,5,3
925382,17900,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,3,2
925383,19200,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,4,2
925390,19200,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,4,2
925392,18600,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,4,2
925394,25600,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,6,3
925399,21600,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,5,3
925403,5400,0,0,0,1200,0,0,0,1200,0,0,1200,1200,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,1,1
925426,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,1,1
925429,13450,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,2,1
925430,13450,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,2,1
925435,15600,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,7800,7800,0,7800,0,0,0,0,0,3,2
925436,21100,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,4,2
925437,19700,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,5400,5400,0,5400,0,0,0,0,0,4,2
925439,21779.322252,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,4229.3222522,4200,0,4200,29.322252194,29.322252194,0,0,0,5,3
925441,25320.87426,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,8420.8742598,8400,0,8400,20.87425984,20.87425984,0,0,0,6,3
925442,36023.675682,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,7423.6756817,7200,0,7200,223.67568169,223.67568169,0,0,0,7,4
925444,4207.330563,0,0,0,600,0,0,0,600,0,0,600,600,0,0,0,0,3607.330563,3600,0,3600,7.3305630485,7.3305630485,0,0,0,1,1
925446,12800,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,2,1
925449,20412.542714,5200,5200,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,4812.5427141,4800,0,4800,12.542714109,12.542714109,0,0,0,4,2
925450,21809.163204,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,3609.1632038,3600,0,3600,9.1632038106,9.1632038106,0,0,0,5,3
925452,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,1,1
925453,7503.6652815,0,0,0,3900,3900,3900,0,0,0,0,0,0,0,0,0,0,3603.6652815,3600,0,3600,3.6652815242,3.6652815242,0,0,0,1,1
925456,12750,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,2,1
925457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
925459,15600,0,0,0,12600,11700,11700,0,900,900,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,3,2
925461,19203.665282,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3603.6652815,3600,0,3600,3.6652815242,3.6652815242,0,0,0,4,2
925463,22403.665282,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4203.6652815,4200,0,4200,3.6652815242,3.6652815242,0,0,0,5,3
925464,26131.287837,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6631.2878366,6600,0,6600,31.287836616,31.287836616,0,0,0,6,3
925466,39497.526963,36400,36400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097.526963,4800,0,4800,-1702.473037,26.783423841,0,0,1729.2564608,8,4
925468,17903.665282,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,3603.6652815,3600,0,3600,3.6652815242,3.6652815242,0,0,0,3,2
925469,71551.542361,0,0,0,42100,42100,42100,0,0,0,0,0,0,0,15685.014209,15685.014209,0,13766.528152,13400,0,13400,366.52815242,366.52815242,0,0,0,10,5
925478,13400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,2,1
925479,40018.976481,0,0,0,28674.993103,28674.993103,28674.993103,0,0,0,0,0,0,0,0,0,0,11343.983378,11300,0,11300,43.983378291,43.983378291,0,0,0,8,4
925480,3050,0,0,0,650,0,0,0,650,650,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
925482,13000,0,0,0,11200,10400,10400,0,800,800,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,2,1
925484,33909.958446,0,0,0,27800,33800,33800,0,-6000,0,0,-6000,0,6000,0,0,0,6109.9584457,6000,0,6000,109.95844573,109.95844573,0,0,0,7,4
925485,19700,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,5400,5400,0,5400,0,0,0,0,0,4,2
925487,22051.832641,18450,18450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601.8326408,3600,0,3600,1.8326407621,1.8326407621,0,0,0,5,3
925488,26701.475845,17550,17550,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,51.47584506,0,0,0,51.47584506,51.47584506,0,0,0,6,3
925489,16950,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0,3,2
925491,3757,0,0,0,3757,3757,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
925493,20459.163204,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,9409.1632038,9400,0,9400,9.1632038106,9.1632038106,0,0,0,4,2
925496,8440,0,0,0,3640,3640,3640,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,1,1
925501,22112.013278,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,12.01327769,0,0,0,12.01327769,12.01327769,0,0,0,5,3
925502,22115.203262,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,15.203261816,0,0,0,15.203261816,15.203261816,0,0,0,5,3
925503,1800.3665282,0,0,0,1800,0,0,0,1800,1800,0,0,0,0,0,0,0,0.3665281524,0,0,0,0.3665281524,0.3665281524,0,0,0,1,1
925508,6250,6250,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
925510,9850,6250,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,1,1
925515,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
925518,20409.163204,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4809.1632038,4800,0,4800,9.1632038106,9.1632038106,0,0,0,4,2
925521,30400,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,7,4
925525,26807.330563,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,6007.330563,6000,0,6000,7.3305630485,7.3305630485,0,0,0,6,3
925526,19669.932389,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5369.9323886,4200,0,4200,1169.9323886,1169.9323886,0,0,0,4,2
925533,26203.665282,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203.6652815,4200,0,4200,3.6652815242,3.6652815242,0,0,0,6,3
925538,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,1,1
925540,75687.371087,22100,22100,0,40430,40430,40430,0,0,0,0,0,0,0,0,0,0,13157.371087,12900,0,12900,257.3710868,246.67958759,0,10.69149921,0,10,5
925541,20453.665282,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,4203.6652815,4200,0,4200,3.6652815242,3.6652815242,0,0,0,4,2
925543,41236.760375,36400,36400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836.7603754,4800,0,4800,36.760375367,36.760375367,0,0,0,8,4
925547,21800,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,5,3
925548,17712.182143,16900,16900,0,800,0,0,0,800,800,0,0,0,0,0,0,0,12.182142832,0,0,0,12.182142832,12.182142832,0,0,0,3,2
925549,15623.297024,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,23.297024062,0,0,0,23.297024062,23.297024062,0,0,0,3,2
925555,22478.809837,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278.8098367,2040,0,2040,2238.8098367,2238.8098367,0,0,0,5,3
925562,45189.246128,15600,15600,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,5589.246128,5400,0,5400,189.246128,189.246128,0,0,0,9,5
925564,2163.6940029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163.6940029,2160,0,2160,3.6940028628,3.6940028628,0,0,0,1,1
925567,84762.86843,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29762.86843,29700,0,29700,62.868429518,62.868429518,0,0,0,10,5
925577,13300,5800,5800,0,0,0,0,0,0,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0,0,2,1
925578,32811.14183,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,12011.14183,12000,0,12000,11.141830105,11.141830105,0,0,0,7,4
925579,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
925591,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
925735,31751.422884,26000,26000,0,5720,5720,5720,0,0,0,0,0,0,0,0,0,0,31.422884205,0,0,0,31.422884205,31.422884205,0,0,0,7,4
925743,25108.550109,0,0,0,20280,20280,20280,0,0,0,0,0,0,0,0,0,0,4828.5501092,4800,0,4800,28.550109173,28.550109173,0,0,0,6,3
925744,24113.140153,20500,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.1401529,3600,0,3600,13.140152917,13.140152917,0,0,0,5,3
925747,12803.447976,2000,2000,0,6000,0,0,0,6000,0,0,6000,6000,0,0,0,0,4803.4479756,4800,0,4800,3.4479755816,3.4479755816,0,0,0,2,1
925752,31956.36229,0,0,0,23530,23530,23530,0,0,0,0,0,0,0,0,0,0,8426.3622905,8400,0,8400,26.36229046,26.36229046,0,0,0,7,4
925757,21742.418622,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4842.418622,4800,0,4800,42.418622041,42.418622041,0,0,0,5,3
925758,20807.601514,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807.6015144,4800,0,4800,7.6015144042,7.6015144042,0,0,0,4,2
925759,15800,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,3,2
925761,28376.984656,2400,2400,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,8426.9846559,8400,0,8400,26.984655853,26.984655853,0,0,0,6,3
925763,15006.758052,14500,14500,0,500,0,0,0,500,500,0,0,0,0,0,0,0,6.7580523576,0,0,0,6.7580523576,6.7580523576,0,0,0,3,2
925764,10200,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
925772,24972.080303,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,4822.0803026,4800,0,4800,22.080302566,22.080302566,0,0,0,6,3
925774,20970.989154,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,6020.9891537,6000,0,6000,20.989153688,20.989153688,0,0,0,4,2
925775,14147.083613,0,0,0,10530,10530,10530,0,0,0,0,0,0,0,0,0,0,3617.0836129,3600,0,3600,17.083612873,17.083612873,0,0,0,2,1
925776,14177.612933,4000,4000,0,6565,6565,6565,0,0,0,0,0,0,0,0,0,0,3612.6129331,3600,0,3600,12.612933137,12.612933137,0,0,0,2,1
925777,21850.35262,10000,10000,0,11830,11830,11830,0,0,0,0,0,0,0,0,0,0,20.352620151,0,0,0,20.352620151,20.352620151,0,0,0,5,3
925778,26401.968725,0,0,0,21590,18590,18590,0,3000,3000,0,0,0,0,0,0,0,4811.9687246,4800,0,4800,11.968724631,11.968724631,0,0,0,6,3
925781,41836.016756,11000,11000,0,9815,9815,9815,0,0,0,0,0,0,0,15000,15000,0,6021.0167562,6000,0,6000,21.01675623,21.01675623,0,0,0,8,4
925820,19448.415436,0,0,0,9620,9620,9620,0,0,0,0,0,0,0,0,0,0,9828.4154363,9800,5000,4800,28.415436305,28.415436305,0,0,0,4,2
925822,18589.864886,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,3639.8648857,3600,0,3600,39.864885748,39.864885748,0,0,0,4,2
925823,18426.985689,0,0,0,18410,13910,13910,0,4500,4500,0,0,0,0,0,0,0,16.985688671,0,0,0,16.985688671,16.985688671,0,0,0,4,2
925824,27540.247044,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,6090.247044,6000,0,6000,90.247044,90.247044,0,0,0,6,3
925827,19599.996136,0,0,0,15990,15990,15990,0,0,0,0,0,0,0,0,0,0,3609.9961365,3600,0,3600,9.9961364746,9.9961364746,0,0,0,4,2
925828,41307.360095,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,18000,18000,0,5107.3600955,4800,0,4800,307.36009548,17.521737722,45.383137973,244.45521978,0,8,4
