nquest,anabit,godabit,unipro,quopro,anposs,pro1,pro2,pro3,pro4,pro5,pro6,pro7,pro8,pro9,poss,impacq,fittonop,tfittonop,tfitto,tipoaff,dfittom,tfittom,propriet,tfitimp,tfitimp2,ritaff,supab,ancostr,bagni,valabit,aspvalabit1_1,aspvalabit1_2,aspvalabit1_3,aspvalabit1_4,aspvalabit1_5,aspvalabit2_1,aspvalabit2_2,aspvalabit2_3,aspvalabit2_4,aspvalabit2_5,altrab,naltrab,altrfab,naltrfab,teragr,nteragr,ternagr,nternagr,antic,anticipi,manstra11,tmanstra11,manstra12,tmanstra12,manstra21,tmanstra21,manstra22,tmanstra22,energia,tenergia,tenergian,ristrut,tristrut,tristrutn,debita1,ndebita1,debita2,ndebita2,debitc,ndebitc,debitd,ndebitd,debite,ndebite,debitf,ndebitf,debitg,ndebitg,chifinmut,chifincons,ritardo,credit,tcredit,debit,tdebit,mutuor,fmutrif,mutuoe,mutuorif,reapmut,mutuor3,mutuoe3,reapmut3,mutuoric,mutuoric3,casafut,ncasafut,cla_ered,cla_ered2,intpersezd,docsezd,ROTAZIONE
918084,1979,1,1,100,1979,1,,,,,,,,,1,15000,,,,,,,,500,,,100,1965,2,140000,0,0,70,30,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,1,1,2,,2,,2,,2,,,1,2,2,,2,,2,,,,,1,1,,,,1,1,2,,1,2,1
918086,2005,1,1,100,2002,2,,,,,,,,,4,,,,,,,,,700,,,200,1935,2,250000,0,0,50,50,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918092,2010,2,,,,,,,,,,,,,,,,,400,1,2,,4,,,1,100,1800,1,180000,0,30,70,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,1,2,,1,2,1
918096,2012,2,,,,,,,,,,,,,,,,,300,1,1,400,4,,,2,45,1950,1,60000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918104,1965,1,1,100,1965,1,,,,,,,,,1,16000,,,,,,,,300,,,90,1960,1,60000,10,30,40,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918105,1965,1,1,100,1965,1,,,,,,,,,4,,,,,,,,,,600,,240,1950,2,450000,,,,,,10,10,20,10,50,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918106,1975,1,1,100,1975,1,2,,,,,,,,5,10000,,,,,,,,600,,,200,1960,2,250000,10,40,30,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918108,1980,1,1,100,1980,1,2,,,,,,,,2,150000,,,,,,,,500,,,90,1978,2,180000,10,10,40,20,20,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918109,1976,1,1,100,1976,1,,,,,,,,,1,25000,,,,,,,,400,,,90,1970,2,80000,40,30,30,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918110,1970,1,1,100,1978,1,,,,,,,,,4,,,,,,,,,1000,,,300,1930,2,800000,70,30,0,0,0,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918111,1960,1,1,100,2000,1,2,,,,,,,,5,50000,,,,,,,,,600,,220,1950,2,300000,,,,,,10,30,40,10,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918146,2009,5,,,,,,,,,,,,,,,,,,,,,1,500,,,65,2006,2,90000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,1,1,2,,2,,2,,2,,,1,2,2,,2,,2,,,,,2,,,2,2,1,2,3,,1,2,1
918148,2005,1,1,100,2004,2,,,,,,,,,5,60000,,,,,,,,700,,,150,1970,2,170000,0,0,100,0,0,,,,,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,1,1,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,1,1,3,,1,2,1
918149,1982,1,1,100,1982,1,2,,,,,,,,5,40000,,,,,,,,,600,,145,1975,2,120000,,,,,,10,20,50,10,10,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,1,2,2,,,,,,,1,2,2
918153,2006,1,1,100,2006,1,,,,,,,,,1,150000,,,,,,,,800,,,100,1960,1,180000,5,5,85,5,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,1,1,2,,2,,2,,2,,2,,2,,1,,1,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918158,1988,1,1,100,1992,1,2,,,,,,,,4,,,,,,,,,700,,,100,1954,2,400000,0,5,90,5,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918159,1977,1,1,100,1975,1,,,,,,,,,4,,,,,,,,,550,,,100,1950,1,140000,0,10,80,10,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918162,1995,1,1,100,1994,2,,,,,,,,,5,5000,,,,,,,,400,,,50,1994,1,80000,0,20,80,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,1
918192,1958,1,1,100,1958,1,,,,,,,,,4,,,,,,,,,300,,,120,1956,1,100000,30,30,20,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918193,1959,1,1,100,2001,1,,,,,,,,,4,,,,,,,,,,300,,90,1958,1,100000,,,,,,40,10,10,20,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918194,1987,1,1,100,1987,1,,,,,,,,,5,80000,,,,,,,,,500,,180,1980,2,180000,,,,,,50,10,10,10,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918196,1963,1,1,100,1963,1,2,,,,,,,,5,10000,,,,,,,,,300,,100,1958,1,60000,,,,,,70,10,10,10,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918197,1944,1,1,100,2000,1,,,,,,,,,4,,,,,,,,,400,,,130,1944,2,120000,40,20,20,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918198,1970,1,1,100,1969,1,,,,,,,,,2,30000,,,,,,,,500,,,140,1967,2,125000,20,40,20,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918199,1973,1,1,100,1972,1,,,,,,,,,2,70000,,,,,,,,400,,,90,1972,1,130000,40,40,10,10,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918200,1970,2,,,,,,,,,,,,,,,,,150,6,1,300,8,,,2,80,1969,1,80000,40,20,20,20,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918201,1995,1,1,100,1995,1,2,,,,,,,,1,112000,,,,,,,,400,,,80,1950,1,130000,30,20,30,20,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,2,2,1
918238,1962,1,1,100,1970,1,2,,,,,,,,5,10000,,,,,,,,,400,,180,1960,2,250000,,,,,,30,20,20,30,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918242,2014,1,1,100,2013,1,,,,,,,,,2,380000,,,,,,,,900,,,70,2013,2,310000,0,0,20,80,0,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918249,1990,1,1,100,2007,2,,,,,,,,,4,,,,,,,,,700,,,90,1970,1,230000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,1,3,,1,2,1
918251,1944,1,1,100,1995,1,,,,,,,,,4,,,,,,,,,1000,,,100,1921,2,300000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918253,1994,1,1,100,1993,1,2,,,,,,,,2,180000,,,,,,,,,600,,240,1992,2,300000,,,,,,50,20,30,0,0,2,,2,,2,,2,,2,,2,,1,5000,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,2,2,2
918254,2000,1,1,100,2004,1,,,,,,,,,4,,,,,,,,,,1300,,120,1978,2,550000,,,,,,0,0,100,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,1,,5,1,2,2
918257,2001,1,1,100,2001,1,,,,,,,,,7,130000,,,,,,,,600,,,65,2000,1,180000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,1,1,2,,2,,2,,2,,2,,2,,3,,2,1,13000,2,,2,,,,,2,,,2,2,2,,,,1,1,1
918264,2008,4,,,,,,,,,,,,,,,,,,,,,4,,300,,50,2000,1,100000,,,,,,50,0,50,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,1,,1,1,2,2
918271,2015,2,,,,,,,,,,,,,,,,,400,1,2,,4,,,1,60,1998,1,130000,,,,,,0,0,100,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,2
918274,2012,2,,,,,,,,,,,,,,,,,300,4,2,,4,,,2,60,1970,1,30000,20,20,20,20,20,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,1
918281,1981,1,1,100,1990,1,,,,,,,,,1,25000,,,,,,,,,300,,60,1960,1,90000,,,,,,20,20,20,20,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918282,1962,1,1,100,1962,1,,,,,,,,,1,5000,,,,,,,,,650,,80,1962,2,380000,,,,,,20,20,20,20,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918285,1998,1,1,100,1998,1,2,,,,,,,,1,120000,,,,,,,,600,,,90,1990,2,230000,20,30,30,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,1
918286,1960,1,1,100,1960,1,,,,,,,,,7,10000,,,,,,,,,500,,130,1960,2,200000,,,,,,20,20,20,20,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918287,1969,1,1,100,1960,1,,,,,,,,,4,,,,,,,,,900,,,130,1960,2,200000,20,20,20,20,20,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918288,1973,1,1,100,1973,1,2,,,,,,,,1,8000,,,,,,,,450,,,70,1940,1,90000,20,20,20,20,20,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918294,2000,1,1,100,2000,1,,,,,,,,,1,80000,,,,,,,,,400,,60,1980,1,140000,,,,,,20,20,20,20,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918296,1997,1,1,100,1997,1,,,,,,,,,1,80000,,,,,,,,1000,,,100,1979,2,350000,20,20,20,20,20,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,1
918303,2002,1,1,100,2002,1,,,,,,,,,6,,,,,,,,,500,,,80,1965,2,160000,10,10,60,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,1
918326,1997,1,1,100,1997,1,,,,,,,,,1,100000,,,,,,,,,900,,90,1950,1,230000,,,,,,20,40,20,10,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918327,1946,2,,,,,,,,,,,,,,,,,180,5,2,,6,,,2,60,1900,1,120000,20,20,60,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918328,1964,1,2,87,1964,1,,,,,,,,,2,5000,2,,,,,,,,800,,122,1964,2,500000,,,,,,5,5,5,80,5,2,,2,,2,,2,,2,,1,1200,1,1200,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918330,1967,2,,,,,,,,,,,,,,,,,200,4,1,400,3,,,2,30,1958,1,80000,0,30,50,15,5,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918331,1971,1,1,100,1971,1,,,,,,,,,7,20000,,,,,,,,,700,,80,1971,1,180000,,,,,,10,35,35,10,10,2,,2,,2,,2,,2,,2,,1,3000,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,1,,2,1,2,2
918334,1980,1,1,100,1980,1,,,,,,,,,1,150000,,,,,,,,,500,,130,1975,2,180000,,,,,,0,0,60,40,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918335,1960,1,1,100,1960,1,3,,,,,,,,4,,,,,,,,,1200,,,200,1960,2,350000,30,50,20,0,0,,,,,,1,1,2,,1,1,2,,2,,2,,1,5000,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918337,1965,1,1,100,2014,1,,,,,,,,,8,0,,,,,,,,1200,,,108,1965,2,330000,0,80,20,0,0,,,,,,2,,2,,2,,2,,2,,1,1200,1,2000,2,,2,,2,,,2,,,1,1,2,,2,,2,,2,,2,,2,,4,,2,2,,2,,2,,,,,1,1,,,,,,,,1,2,1
918340,1975,1,1,100,2000,1,2,,,,,,,,3,80000,,,,,,,,,800,,80,1960,2,250000,,,,,,0,0,100,0,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918341,1962,1,1,100,1962,1,,,,,,,,,2,8000,,,,,,,,1300,,,130,1962,2,300000,20,30,30,10,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918344,2003,1,1,100,2003,1,2,,,,,,,,1,220000,,,,,,,,,750,,90,1970,2,230000,,,,,,10,30,30,20,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,2,2,2
918348,2003,1,1,100,2005,1,2,,,,,,,,1,250000,,,,,,,,800,,,100,1900,2,300000,10,20,60,10,0,,,,,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,1
918353,1972,1,1,100,1972,1,,,,,,,,,2,20000,,,,,,,,600,,,130,1971,2,250000,10,10,20,20,40,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918355,2007,2,,,,,,,,,,,,,,,,,800,1,2,,4,,,2,90,1980,1,180000,5,40,40,10,5,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,1,1,2,,2,,2,,2,,,3,2,2,,2,,2,,,,,1,1,,,,2,,,,1,2,1
918360,1958,1,2,75,1958,1,,,,,,,,,2,3500,2,,,,,,,1200,,,145,1958,2,400000,0,0,100,0,0,,,,,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,,1,200,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918361,1955,1,1,100,1994,1,,,,,,,,,4,,,,,,,,,,700,,80,1954,1,150000,,,,,,10,50,30,10,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,1,1,2,,2,,2,,2,,,2,2,2,,2,,1,2,1,,,,,,,,1,1,,3,1,2,2
918363,1960,1,1,100,1977,1,,,,,,,,,4,,,,,,,,,,1200,,126,1890,1,400000,,,,,,0,0,100,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918366,1952,1,1,100,1952,1,,,,,,,,,4,,,,,,,,,700,,,100,1930,1,250000,30,30,10,30,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918372,1972,2,,,,,,,,,,,,,,,,,140,6,1,500,7,,,2,120,1972,2,180000,0,20,70,8,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918377,1970,1,1,100,1960,2,,,,,,,,,5,20000,,,,,,,,1000,,,120,1960,2,350000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918381,1968,1,1,100,1968,1,,,,,,,,,2,5000,,,,,,,,,1200,,100,1964,1,500000,,,,,,5,5,80,5,5,1,1,2,,2,,2,,2,,2,,1,3500,2,,2,,2,,,1,3500,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,2
918382,1960,1,1,100,1970,1,,,,,,,,,1,50,,,,,,,,200,,,80,1950,1,200000,0,20,40,30,10,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918386,1987,1,1,100,1987,1,,,,,,,,,4,,,,,,,,,,700,,80,1950,1,180000,,,,,,10,50,30,5,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918387,1996,1,1,100,1994,2,,,,,,,,,7,120000,,,,,,,,,800,,97,1994,2,300000,,,,,,3,90,3,2,2,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,2
918392,1993,1,1,100,1980,1,,,,,,,,,1,150000,,,,,,,,1200,,,160,1901,2,500000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,1,,1,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918396,2000,1,1,100,2000,1,2,,,,,,,,4,,,,,,,,,500,,,100,1950,1,150000,30,20,20,30,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918405,1969,1,1,100,1969,2,,,,,,,,,2,15000,,,,,,,,2000,,,180,1800,2,900000,10,10,60,10,10,,,,,,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918410,1986,1,1,100,1986,1,2,,,,,,,,2,110000,,,,,,,,1000,,,100,1986,2,300000,0,0,100,0,0,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,1
918421,2013,5,,,,,,,,,,,,,,,,,,,,,1,,3000,,1000,1920,2,1000000,,,,,,20,20,20,20,20,2,,2,,2,,2,,2,,1,20000,1,6000,2,,2,,1,,1,1,,1,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,3,,5,1,2,2
918426,1982,1,2,33,2006,1,,,,,,,,,4,,2,,,,,,,,800,,75,1960,1,200000,,,,,,10,10,60,10,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918428,2005,1,1,100,2005,1,,,,,,,,,1,550000,,,,,,,,,2200,,200,1700,2,700000,,,,,,0,0,100,0,0,1,4,2,,2,,2,,2,,2,,1,18000,2,,2,,1,,1,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2,,,,1,2,2
918430,1990,1,1,100,1990,1,,,,,,,,,1,200000,,,,,,,,1400,,,150,1930,2,500000,5,5,80,5,5,,,,,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918443,1992,1,1,100,1990,1,,,,,,,,,1,70000,,,,,,,,,800,,80,1911,1,120000,,,,,,20,20,20,20,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918449,1988,1,1,100,2014,2,,,,,,,,,1,70000,,,,,,,,,500,,86,1961,1,200000,,,,,,80,20,0,0,0,1,1,2,,1,2,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,2,2,2
918452,1990,1,1,100,1990,1,,,,,,,,,1,120000,,,,,,,,1500,,,100,1900,2,500000,10,10,60,10,10,,,,,,1,1,2,,2,,2,,2,,2,,1,300000,2,,2,,1,,1,2,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,2,,2,,1,3,1,,,,,,,,2,,,,1,2,1
918455,1999,1,1,100,1999,1,,,,,,,,,1,160000,,,,,,,,500,,,120,1960,1,200000,20,30,20,10,20,,,,,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918456,1992,1,1,100,1992,1,,,,,,,,,1,160000,,,,,,,,,1000,,110,1970,1,200000,,,,,,50,50,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,2
918457,1990,1,1,100,1990,1,,,,,,,,,1,120000,,,,,,,,1000,,,96,1961,1,330000,0,0,20,30,50,,,,,,2,,2,,2,,2,,2,,1,20000,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,,,,,1,2,1
918459,2006,1,1,100,2005,1,2,,,,,,,,1,390000,,,,,,,,,1500,,90,1970,1,330000,,,,,,0,10,50,40,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,2,,3,1,2,2
918464,2006,5,,,,,,,,,,,,,,,,,,,,,1,,800,,70,1960,1,210000,,,,,,10,10,50,20,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1,2,,4,1,1,2
